,Country,Cluster,Year,GDP,Population,GDPpc
1233,BRN,0,2065,34791.57421875,474.49273681640625,73.391815
1234,BRN,0,2070,35141.546875,462.2699890136719,72.18362
1235,BRN,0,2075,35817.9296875,450.9897766113281,74.13171
1236,BRN,0,2080,38928.0,439.18768310546875,83.80124
1237,BRN,0,2085,40398.71484375,428.4872131347656,96.56331
1238,BRN,0,2090,45702.37109375,417.5592041015625,108.110596
1239,BRN,0,2095,45548.8515625,406.3160705566406,115.1275
1240,BRN,0,2100,51085.17578125,392.4541015625,119.76099
1241,BRN,1,2020,13610.818359375,441.7250061035156,30.812878
1242,BRN,1,2025,15182.14453125,460.77569580078125,33.042553
1243,BRN,1,2030,18793.30078125,474.7984313964844,39.451946
1244,BRN,1,2035,26087.896484375,487.5467834472656,55.809284
1245,BRN,1,2040,29900.6015625,500.1880187988281,63.21413
1246,BRN,1,2045,39539.85546875,504.57330322265625,77.43003
1247,BRN,1,2050,40481.390625,502.9120178222656,82.0705
1248,BRN,1,2055,49581.171875,504.8614196777344,105.70789
1249,BRN,1,2060,67891.4453125,500.7788391113281,135.03954
1250,BRN,1,2065,82591.6015625,489.2213134765625,170.21297
1251,BRN,1,2070,83664.859375,477.5804138183594,169.74142
1252,BRN,1,2075,91942.875,464.83673095703125,199.23845
1253,BRN,1,2080,105107.3046875,456.9049987792969,228.32756
1254,BRN,1,2085,109616.3671875,443.1725158691406,222.40088
1255,BRN,1,2090,128343.171875,432.1751708984375,305.6657
1256,BRN,1,2095,133532.328125,420.8064880371094,306.7369
1257,BRN,1,2100,172057.625,406.5013732910156,448.00082
1258,BRN,2,2020,13610.818359375,441.7250061035156,30.812878
1259,BRN,2,2025,14719.84423828125,460.0414123535156,32.054245
1260,BRN,2,2030,16153.18212890625,474.5046081542969,33.85097
1261,BRN,2,2035,16600.126953125,484.7458190917969,34.135532
1262,BRN,2,2040,17996.986328125,490.7174987792969,36.762157
1263,BRN,2,2045,18216.19140625,494.80615234375,37.624706
1264,BRN,2,2050,18198.2373046875,493.1186218261719,37.13641
1265,BRN,2,2055,18885.6982421875,488.75274658203125,38.4633
1266,BRN,2,2060,20324.68359375,480.98016357421875,42.01617
1267,BRN,2,2065,21199.5341796875,471.0133972167969,45.932686
1268,BRN,2,2070,21156.6787109375,457.3555603027344,46.276787
1269,BRN,2,2075,22109.513671875,445.605224609375,49.07557
1270,BRN,2,2080,20591.669921875,435.4472961425781,45.326313
1271,BRN,2,2085,20603.0107421875,423.19696044921875,48.767254
1272,BRN,2,2090,20552.4169921875,412.12139892578125,49.06553
1273,BRN,2,2095,20628.783203125,399.7606506347656,52.477154
1274,BRN,2,2100,20794.9736328125,388.14056396484375,52.33959
1275,BTN,0,2020,2258.19189453125,772.5059814453125,2.9232032
1276,BTN,0,2025,2721.10693359375,810.8703002929688,3.393998
1277,BTN,0,2030,3231.537109375,845.276611328125,3.830168
1278,BTN,0,2035,3861.705322265625,871.6422729492188,4.5131636
1279,BTN,0,2040,4753.224609375,893.4068603515625,5.272494
1280,BTN,0,2045,5563.0517578125,903.6068725585938,6.1827083
1281,BTN,0,2050,6303.54345703125,915.3175659179688,6.762141
1282,BTN,0,2055,7664.91650390625,923.4259033203125,8.156045
1283,BTN,0,2060,8401.69140625,927.5001831054688,8.995656
1284,BTN,0,2065,9707.615234375,922.7164306640625,10.578077
1285,BTN,0,2070,10948.826171875,910.0028686523438,12.527384
1286,BTN,0,2075,12425.2294921875,900.1458129882812,14.131581
1287,BTN,0,2080,13774.6962890625,879.863525390625,15.798933
1288,BTN,0,2085,15196.298828125,856.6103515625,17.151155
1289,BTN,0,2090,15940.630859375,841.8479614257812,19.085752
1290,BTN,0,2095,18221.333984375,825.2684936523438,22.89267
1291,BTN,0,2100,20011.39453125,806.3603515625,23.865488
1292,BTN,1,2020,2258.19189453125,772.5059814453125,2.9232032
1293,BTN,1,2025,2971.420166015625,820.3492431640625,3.698371
1294,BTN,1,2030,3854.416748046875,853.1694946289062,4.534565
1295,BTN,1,2035,4783.6337890625,880.6009521484375,5.4800115
1296,BTN,1,2040,6136.51318359375,897.4417724609375,6.7513676
1297,BTN,1,2045,7789.3125,916.8322143554688,8.686493
1298,BTN,1,2050,9551.4306640625,931.8567504882812,10.19737
1299,BTN,1,2055,10962.904296875,936.3870239257812,12.244789
1300,BTN,1,2060,13245.9384765625,940.2745361328125,15.345119
1301,BTN,1,2065,15338.90234375,935.1820068359375,16.40408
1302,BTN,1,2070,19851.046875,920.1531982421875,21.964426
1303,BTN,1,2075,24433.666015625,908.4684448242188,27.616907
1304,BTN,1,2080,29296.58203125,879.863525390625,32.766273
1305,BTN,1,2085,36874.69140625,880.0050048828125,42.74733
1306,BTN,1,2090,42606.90234375,857.6409912109375,52.88492
1307,BTN,1,2095,48951.7109375,833.07177734375,65.97152
1308,BTN,1,2100,58720.26953125,828.548095703125,79.128716
1309,BTN,2,2020,2258.19189453125,772.5059814453125,2.9232032
1310,BTN,2,2025,2584.082275390625,810.834716796875,3.1863961
1311,BTN,2,2030,2888.163818359375,843.9773559570312,3.4444532
1312,BTN,2,2035,3207.99951171875,870.1892700195312,3.6202955
1313,BTN,2,2040,3503.38916015625,892.319580078125,3.934829
1314,BTN,2,2045,3920.2490234375,902.5008544921875,4.3940334
1315,BTN,2,2050,4312.9296875,914.7501831054688,4.7524366
1316,BTN,2,2055,4667.8427734375,920.8798828125,5.072643
1317,BTN,2,2060,4867.859375,919.7056884765625,5.1724715
1318,BTN,2,2065,5255.697265625,916.1639404296875,5.691796
1319,BTN,2,2070,5594.86669921875,905.8314208984375,6.202596
1320,BTN,2,2075,5607.64404296875,895.4263305664062,6.342426
1321,BTN,2,2080,5627.77685546875,869.0043334960938,6.2853074
1322,BTN,2,2085,5959.60009765625,843.3055419921875,6.9303484
1323,BTN,2,2090,6004.15380859375,824.618896484375,7.011651
1324,BTN,2,2095,6433.998046875,812.4566650390625,7.806512
1325,BTN,2,2100,6717.9501953125,793.0933837890625,8.497909
1326,BWA,0,2020,14996.9384765625,2546.402099609375,5.889462
1327,BWA,0,2025,18252.79296875,2766.966064453125,6.58379
1328,BWA,0,2030,22736.857421875,2968.0595703125,7.707809
1329,BWA,0,2035,27271.17578125,3147.445068359375,8.739713
1330,BWA,0,2040,32611.73828125,3318.5419921875,9.84946
1331,BWA,0,2045,38735.69921875,3485.649658203125,11.215743
1332,BWA,0,2050,46127.3359375,3614.75830078125,12.8879795
1333,BWA,0,2055,54576.375,3739.460693359375,14.652145
1334,BWA,0,2060,63871.6953125,3817.41455078125,16.405783
1335,BWA,0,2065,74170.8828125,3895.23388671875,19.059708
1336,BWA,0,2070,85660.3515625,3940.181640625,21.371033
1337,BWA,0,2075,99005.0546875,3962.33251953125,24.522604
1338,BWA,0,2080,111876.1953125,4007.738525390625,27.052158
1339,BWA,0,2085,124629.3359375,3994.4287109375,30.32757
1340,BWA,0,2090,136676.4375,3998.606689453125,33.327694
1341,BWA,0,2095,150418.484375,3985.09765625,37.843163
1342,BWA,0,2100,163971.078125,3917.057373046875,41.127197
1343,BWA,1,2020,14996.9384765625,2546.402099609375,5.889462
1344,BWA,1,2025,20856.3984375,2771.97705078125,7.5264983
1345,BWA,1,2030,27202.400390625,2971.528076171875,9.266391
1346,BWA,1,2035,39902.73828125,3140.338623046875,13.016097
1347,BWA,1,2040,47584.02734375,3313.329833984375,13.947101
1348,BWA,1,2045,59942.078125,3517.84619140625,16.883966
1349,BWA,1,2050,83113.8125,3676.627197265625,21.631186
1350,BWA,1,2055,102916.046875,3831.68701171875,27.105043
1351,BWA,1,2060,134902.921875,3974.4091796875,33.57908
1352,BWA,1,2065,159885.78125,4038.302490234375,38.207993
1353,BWA,1,2070,195196.6875,4028.413330078125,47.81723
1354,BWA,1,2075,237753.25,4028.5625,58.4097
1355,BWA,1,2080,288502.5,4088.065185546875,71.457085
1356,BWA,1,2085,345388.09375,4096.0810546875,82.09943
1357,BWA,1,2090,414945.875,4093.10888671875,101.24728
1358,BWA,1,2095,512124.875,4067.334716796875,126.203354
1359,BWA,1,2100,561677.8125,4008.723388671875,147.47067
1360,BWA,2,2020,14996.9384765625,2546.402099609375,5.889462
1361,BWA,2,2025,17847.4091796875,2766.461181640625,6.4829926
1362,BWA,2,2030,20611.4873046875,2971.576171875,6.9419346
1363,BWA,2,2035,23427.91015625,3155.971923828125,7.2985396
1364,BWA,2,2040,26700.671875,3326.757568359375,7.9660134
1365,BWA,2,2045,30897.9521484375,3498.48779296875,8.879309
1366,BWA,2,2050,33662.48046875,3644.39306640625,9.303333
1367,BWA,2,2055,36462.853515625,3756.426025390625,9.811339
1368,BWA,2,2060,39709.162109375,3828.583251953125,10.711541
1369,BWA,2,2065,44093.548828125,3900.30859375,11.561351
1370,BWA,2,2070,46228.32421875,3936.225830078125,11.554196
1371,BWA,2,2075,50530.392578125,3961.92724609375,12.862615
1372,BWA,2,2080,54889.615234375,4001.469970703125,13.6612
1373,BWA,2,2085,58084.1875,3978.09716796875,14.579424
1374,BWA,2,2090,62538.337890625,3959.2998046875,15.415507
1375,BWA,2,2095,66559.0078125,3943.6640625,16.296335
1376,BWA,2,2100,66469.53125,3881.974853515625,16.809986
1377,CAF,0,2020,2031.896240234375,5343.02001953125,0.38028985
1378,CAF,0,2025,2768.993408203125,5833.76416015625,0.47779563
1379,CAF,0,2030,3860.148681640625,6365.873046875,0.6118887
1380,CAF,0,2035,5147.4638671875,6913.60888671875,0.75616246
1381,CAF,0,2040,6504.37939453125,7415.01953125,0.8971131
1382,CAF,0,2045,8902.482421875,7889.34619140625,1.1819099
1383,CAF,0,2050,11300.9638671875,8288.111328125,1.3958828
1384,CAF,0,2055,14592.2080078125,8614.708984375,1.7246554
1385,CAF,0,2060,18253.134765625,8888.46875,2.1302507
1386,CAF,0,2065,21300.75,9154.8857421875,2.4382665
1387,CAF,0,2070,27076.71484375,9290.95703125,3.102981
1388,CAF,0,2075,32486.74609375,9386.470703125,3.7716057
1389,CAF,0,2080,35978.56640625,9490.630859375,3.981915
1390,CAF,0,2085,42590.453125,9386.017578125,4.895003
1391,CAF,0,2090,47282.34765625,9390.904296875,5.2381024
1392,CAF,0,2095,52997.89453125,9244.458984375,6.040605
1393,CAF,0,2100,59219.53515625,9071.01953125,7.249442
1394,CAF,1,2020,2031.896240234375,5343.02001953125,0.38028985
1395,CAF,1,2025,2823.0966796875,5812.353515625,0.48499548
1396,CAF,1,2030,4213.20849609375,6362.0087890625,0.6621883
1397,CAF,1,2035,5640.57275390625,6884.7138671875,0.85372204
1398,CAF,1,2040,7966.0146484375,7403.2451171875,1.1004578
1399,CAF,1,2045,10323.076171875,7801.4599609375,1.3805416
1400,CAF,1,2050,15232.0693359375,8247.650390625,1.9455472
1401,CAF,1,2055,18008.07421875,8604.25390625,2.207902
1402,CAF,1,2060,24343.025390625,8900.8251953125,2.7329955
1403,CAF,1,2065,31243.154296875,9202.8857421875,3.513461
1404,CAF,1,2070,44133.11328125,9802.994140625,4.563828
1405,CAF,1,2075,55512.1796875,9941.228515625,5.9753933
1406,CAF,1,2080,58032.30078125,9821.580078125,6.593335
1407,CAF,1,2085,71111.3984375,9675.447265625,9.045649
1408,CAF,1,2090,84770.1484375,9518.3212890625,10.681429
1409,CAF,1,2095,107570.1484375,9317.412109375,13.007861
1410,CAF,1,2100,118893.953125,9124.56640625,12.814644
1411,CAF,2,2020,2031.896240234375,5343.02001953125,0.38028985
1412,CAF,2,2025,2620.28466796875,5831.65576171875,0.4466647
1413,CAF,2,2030,3211.886474609375,6352.134765625,0.5015756
1414,CAF,2,2035,3913.1212158203125,6896.79931640625,0.5693892
1415,CAF,2,2040,4676.35107421875,7361.24853515625,0.643649
1416,CAF,2,2045,5792.38134765625,7813.19970703125,0.7543345
1417,CAF,2,2050,6734.21337890625,8203.7958984375,0.82382727
1418,CAF,2,2055,7878.980712890625,8548.0771484375,0.9114268
1419,CAF,2,2060,9061.6806640625,8849.771484375,1.03744
1420,CAF,2,2065,10207.8740234375,9074.5537109375,1.1263405
1421,CAF,2,2070,11630.84033203125,9222.65234375,1.2742087
1422,CAF,2,2075,13100.85888671875,9324.478515625,1.467708
1423,CAF,2,2080,15234.29443359375,9312.76171875,1.7103388
1424,CAF,2,2085,16106.060546875,9284.90234375,1.8894428
1425,CAF,2,2090,18230.1826171875,9251.97265625,1.957689
1426,CAF,2,2095,20374.3818359375,9167.3681640625,2.3474514
1427,CAF,2,2100,22017.4013671875,8960.126953125,2.598746
1428,CAN,0,2020,1632000.375,38007.1640625,42.93928
1429,CAN,0,2025,1901252.375,39464.3671875,48.078655
1430,CAN,0,2030,2156318.75,40625.73046875,53.31804
1431,CAN,0,2035,2428872.75,41603.80859375,58.40579
1432,CAN,0,2040,2849158.75,42156.421875,68.08269
1433,CAN,0,2045,3172611.25,42515.13671875,74.72647
1434,CAN,0,2050,3480181.5,42760.2109375,81.715485
1435,CAN,0,2055,4036069.25,42861.8203125,95.43658
1436,CAN,0,2060,4612182.0,42754.46875,109.32084
1437,CAN,0,2065,5076963.0,42582.0,123.43096
1438,CAN,0,2070,5454328.5,42621.62890625,131.46196
1439,CAN,0,2075,6218403.5,42419.23828125,146.99133
1440,CAN,0,2080,6608200.0,42032.68359375,153.58437
1441,CAN,0,2085,7357575.0,41772.15625,172.7836
1442,CAN,0,2090,7810272.5,41335.11328125,197.84073
1443,CAN,0,2095,8242803.5,40945.8515625,200.41109
1444,CAN,0,2100,8404222.0,40639.68359375,216.32043
1445,CAN,1,2020,1632000.375,38007.1640625,42.93928
1446,CAN,1,2025,2030039.375,39534.8515625,50.954403
1447,CAN,1,2030,2581666.25,40766.52734375,63.315014
1448,CAN,1,2035,3072126.0,41811.82421875,73.37162
1449,CAN,1,2040,3831870.0,42706.26171875,90.23315
1450,CAN,1,2045,4514682.5,43189.10546875,104.87023
1451,CAN,1,2050,5328320.5,43462.3671875,119.07561
1452,CAN,1,2055,6413522.5,43677.53515625,156.39561
1453,CAN,1,2060,7016339.5,44490.1640625,161.44014
1454,CAN,1,2065,8808983.0,44817.73828125,201.04515
1455,CAN,1,2070,10404125.0,44766.375,227.98695
1456,CAN,1,2075,14185565.0,44794.00390625,352.23233
1457,CAN,1,2080,16496824.0,44984.75390625,386.2457
1458,CAN,1,2085,17925040.0,44731.9609375,416.51028
1459,CAN,1,2090,20803898.0,44482.359375,482.22977
1460,CAN,1,2095,22070984.0,44515.7578125,568.559
1461,CAN,1,2100,22857438.0,44490.109375,602.1599
1462,CAN,2,2020,1632000.375,38007.1640625,42.93928
1463,CAN,2,2025,1803964.625,39454.140625,45.738174
1464,CAN,2,2030,1937410.6875,40615.69140625,47.264187
1465,CAN,2,2035,2059546.75,41595.2890625,49.29187
1466,CAN,2,2040,2237865.125,42150.8828125,53.42025
1467,CAN,2,2045,2398524.125,42540.66015625,56.978474
1468,CAN,2,2050,2525971.25,42761.765625,59.22842
1469,CAN,2,2055,2643472.75,42866.60546875,62.234116
1470,CAN,2,2060,2769398.75,42788.939453125,65.70397
1471,CAN,2,2065,2888458.375,42621.09375,66.99966
1472,CAN,2,2070,2953113.25,42747.12890625,68.965096
1473,CAN,2,2075,3041250.125,42560.48046875,73.35946
1474,CAN,2,2080,3128910.25,42298.07421875,76.04345
1475,CAN,2,2085,3260292.875,42001.94140625,80.56691
1476,CAN,2,2090,3356014.25,41442.826171875,82.10973
1477,CAN,2,2095,3447198.0,40968.98046875,82.66962
1478,CAN,2,2100,3559618.25,40727.19921875,89.3717
1479,CHE,0,2020,740993.25,8638.1669921875,85.7813
1480,CHE,0,2025,847686.9375,8907.60546875,95.070465
1481,CHE,0,2030,996764.0,9129.9599609375,109.500404
1482,CHE,0,2035,1122976.375,9225.443359375,120.47324
1483,CHE,0,2040,1271975.0,9306.5029296875,135.3615
1484,CHE,0,2045,1410033.75,9367.42578125,146.91057
1485,CHE,0,2050,1597981.625,9372.017578125,172.12349
1486,CHE,0,2055,1776664.625,9318.765625,189.80759
1487,CHE,0,2060,1974270.375,9223.693359375,216.62465
1488,CHE,0,2065,2155928.75,9119.7978515625,233.28351
1489,CHE,0,2070,2313863.0,9050.3427734375,250.16634
1490,CHE,0,2075,2551607.25,8983.74609375,279.10675
1491,CHE,0,2080,2724963.25,8912.7763671875,313.83774
1492,CHE,0,2085,2912775.5,8807.1865234375,345.6618
1493,CHE,0,2090,3090288.0,8626.1318359375,353.7241
1494,CHE,0,2095,3307560.0,8542.416015625,391.738
1495,CHE,0,2100,3524013.25,8451.5400390625,430.57883
1496,CHE,1,2020,740993.25,8638.1669921875,85.7813
1497,CHE,1,2025,850367.5625,8935.150390625,94.3772
1498,CHE,1,2030,1061535.5,9145.96484375,113.978836
1499,CHE,1,2035,1281490.125,9330.4296875,139.17131
1500,CHE,1,2040,1508291.25,9464.9423828125,162.7228
1501,CHE,1,2045,1875921.125,9461.3662109375,200.30507
1502,CHE,1,2050,2247478.75,9595.181640625,233.59741
1503,CHE,1,2055,2695911.0,9599.1259765625,304.3495
1504,CHE,1,2060,2896268.0,9626.31640625,293.48303
1505,CHE,1,2065,3713520.0,9580.1845703125,438.94916
1506,CHE,1,2070,4346586.0,9508.59375,495.64285
1507,CHE,1,2075,5158504.5,9404.7470703125,574.48004
1508,CHE,1,2080,5802810.5,9343.6513671875,632.5262
1509,CHE,1,2085,6769110.0,9366.0224609375,673.5473
1510,CHE,1,2090,8215758.0,9252.818359375,915.4288
1511,CHE,1,2095,9288509.0,9055.73828125,1049.438
1512,CHE,1,2100,11018536.0,8922.9736328125,1229.2283
1513,CHE,2,2020,740993.25,8638.1669921875,85.7813
1514,CHE,2,2025,814176.8125,8909.5283203125,91.22858
1515,CHE,2,2030,871440.03125,9136.0625,95.37499
1516,CHE,2,2035,919236.0,9259.7685546875,98.66671
1517,CHE,2,2040,950460.9375,9327.873046875,101.66404
1518,CHE,2,2045,999822.15625,9391.3486328125,107.252335
1519,CHE,2,2050,1033402.75,9399.6611328125,107.91538
1520,CHE,2,2055,1090579.5625,9384.32421875,118.065506
1521,CHE,2,2060,1137872.375,9277.587890625,122.241104
1522,CHE,2,2065,1187810.375,9153.29296875,125.91393
1523,CHE,2,2070,1243415.4375,9126.7978515625,133.95528
1524,CHE,2,2075,1273909.3125,9030.908203125,138.85425
1525,CHE,2,2080,1289837.25,8936.1494140625,141.24768
1526,CHE,2,2085,1328560.75,8819.0751953125,155.43312
1527,CHE,2,2090,1381609.8125,8780.939453125,159.72455
1528,CHE,2,2095,1413810.625,8703.0087890625,165.34859
1529,CHE,2,2100,1424287.1875,8547.841796875,165.66841
1530,CHL,0,2020,249185.4375,19300.314453125,12.910953
1531,CHL,0,2025,295381.59375,20331.05078125,14.498198
1532,CHL,0,2030,350430.03125,21291.740234375,16.33187
1533,CHL,0,2035,407159.125,22096.408203125,18.314043
1534,CHL,0,2040,473510.875,22756.71484375,20.837252
1535,CHL,0,2045,555105.5,23257.271484375,23.932812
1536,CHL,0,2050,658401.375,23617.77734375,27.623507
1537,CHL,0,2055,737612.1875,23845.666015625,30.14959
1538,CHL,0,2060,870710.4375,23942.59375,36.879704
1539,CHL,0,2065,960806.375,23896.578125,40.555557
1540,CHL,0,2070,1080075.5,23792.171875,45.20574
1541,CHL,0,2075,1191314.375,23613.02734375,50.599384
1542,CHL,0,2080,1297773.75,23268.826171875,54.786404
1543,CHL,0,2085,1382447.25,22838.576171875,57.554028
1544,CHL,0,2090,1479248.25,22389.48828125,66.63235
1545,CHL,0,2095,1575904.375,21870.240234375,72.1472
1546,CHL,0,2100,1717439.125,21392.833984375,80.49073
1547,CHL,1,2020,249185.4375,19300.314453125,12.910953
1548,CHL,1,2025,314293.28125,20321.919921875,15.452329
1549,CHL,1,2030,375568.28125,21288.849609375,17.830393
1550,CHL,1,2035,482180.875,22019.546875,21.393202
1551,CHL,1,2040,605209.6875,22677.015625,27.29941
1552,CHL,1,2045,740848.3125,23198.607421875,32.644154
1553,CHL,1,2050,860215.625,23384.83203125,37.068455
1554,CHL,1,2055,1119908.875,23572.296875,48.389442
1555,CHL,1,2060,1329071.375,23665.009765625,53.9642
1556,CHL,1,2065,1598500.625,23590.158203125,61.703976
1557,CHL,1,2070,1849524.375,23318.83203125,75.35222
1558,CHL,1,2075,2253823.25,23020.40234375,95.82263
1559,CHL,1,2080,2697571.75,22691.966796875,116.07362
1560,CHL,1,2085,3196652.0,22359.984375,147.62828
1561,CHL,1,2090,3715820.75,21966.318359375,177.56842
1562,CHL,1,2095,4111669.75,21495.861328125,199.76414
1563,CHL,1,2100,4272899.5,21161.04296875,215.3569
1564,CHL,2,2020,249185.4375,19300.314453125,12.910953
1565,CHL,2,2025,281372.453125,20328.853515625,13.810818
1566,CHL,2,2030,305362.375,21261.8681640625,14.380362
1567,CHL,2,2035,328588.296875,22032.033203125,14.893008
1568,CHL,2,2040,367894.3125,22682.5703125,16.137285
1569,CHL,2,2045,400530.734375,23153.091796875,17.133917
1570,CHL,2,2050,424030.796875,23507.3515625,18.349388
1571,CHL,2,2055,454918.28125,23694.0,19.052326
1572,CHL,2,2060,492154.8125,23807.5673828125,20.07562
1573,CHL,2,2065,516371.578125,23783.041015625,21.41646
1574,CHL,2,2070,520687.78125,23631.154296875,21.42373
1575,CHL,2,2075,539961.625,23311.05078125,22.650017
1576,CHL,2,2080,573140.4375,23054.18359375,24.609869
1577,CHL,2,2085,584434.34375,22629.65625,25.282742
1578,CHL,2,2090,615618.53125,22130.8447265625,28.08189
1579,CHL,2,2095,620106.3125,21600.8046875,29.263947
1580,CHL,2,2100,623596.4375,21143.5673828125,29.882175
1581,CHN,0,2020,14814028.0,1411100.0,10.498213
1582,CHN,0,2025,16333500.0,1432025.625,11.427315
1583,CHN,0,2030,19091944.0,1444073.125,13.203429
1584,CHN,0,2035,20845560.0,1443178.125,14.358725
1585,CHN,0,2040,23771510.0,1432687.375,16.551449
1586,CHN,0,2045,26589678.0,1417633.25,18.72229
1587,CHN,0,2050,31165452.0,1394011.625,22.52471
1588,CHN,0,2055,33758608.0,1366393.25,24.195766
1589,CHN,0,2060,39155344.0,1337456.875,29.335678
1590,CHN,0,2065,40900404.0,1305541.125,31.28258
1591,CHN,0,2070,43747656.0,1272429.375,33.875626
1592,CHN,0,2075,45275296.0,1241920.875,34.78586
1593,CHN,0,2080,49205516.0,1212600.375,41.771877
1594,CHN,0,2085,54999016.0,1181591.125,46.957073
1595,CHN,0,2090,60144092.0,1156987.5,52.762253
1596,CHN,0,2095,65156460.0,1134609.375,58.32752
1597,CHN,0,2100,71041168.0,1111918.375,62.31649
1598,CHN,1,2020,14814028.0,1411100.0,10.498213
1599,CHN,1,2025,17238868.0,1432383.625,12.04595
1600,CHN,1,2030,20209874.0,1443885.25,14.0318165
1601,CHN,1,2035,23655954.0,1442413.25,16.539244
1602,CHN,1,2040,29355744.0,1430958.625,20.185736
1603,CHN,1,2045,36615760.0,1413625.5,26.219986
1604,CHN,1,2050,42447028.0,1390402.0,30.55356
1605,CHN,1,2055,42871828.0,1364209.375,31.584923
1606,CHN,1,2060,55268632.0,1328713.625,41.475388
1607,CHN,1,2065,76749760.0,1299660.375,56.9352
1608,CHN,1,2070,83865712.0,1264881.375,66.87966
1609,CHN,1,2075,89416152.0,1236477.5,69.08508
1610,CHN,1,2080,110307072.0,1213269.375,91.515945
1611,CHN,1,2085,138464608.0,1186333.875,120.75138
1612,CHN,1,2090,159057904.0,1161946.0,135.76988
1613,CHN,1,2095,184253760.0,1136835.125,161.5725
1614,CHN,1,2100,211389136.0,1113582.5,208.98184
1615,CHN,2,2020,14814028.0,1411100.0,10.498213
1616,CHN,2,2025,16152941.0,1431741.0,11.294792
1617,CHN,2,2030,16343016.5,1443860.625,11.309263
1618,CHN,2,2035,16857501.0,1442606.75,11.621917
1619,CHN,2,2040,17228281.0,1431950.375,12.156676
1620,CHN,2,2045,18508978.0,1415794.625,13.130782
1621,CHN,2,2050,19158719.0,1391608.625,13.721392
1622,CHN,2,2055,19515451.0,1365077.125,14.206086
1623,CHN,2,2060,21305687.0,1334919.375,16.089817
1624,CHN,2,2065,21500770.0,1301222.625,16.337404
1625,CHN,2,2070,21204381.0,1269828.75,16.925667
1626,CHN,2,2075,21269125.0,1238762.375,17.10331
1627,CHN,2,2080,21501597.0,1209554.625,18.132015
1628,CHN,2,2085,22419785.0,1180551.5,19.311344
1629,CHN,2,2090,23413754.0,1156393.75,20.538893
1630,CHN,2,2095,22861769.0,1132802.25,19.940186
1631,CHN,2,2100,24218638.0,1106801.5,22.1016
1632,CIV,0,2020,60732.06640625,26811.7890625,2.2651255
1633,CIV,0,2025,79510.0234375,30280.923828125,2.635733
1634,CIV,0,2030,110418.8671875,33960.5,3.2505198
1635,CIV,0,2035,139656.71875,37847.625,3.6370976
1636,CIV,0,2040,181485.296875,42005.7421875,4.4311395
1637,CIV,0,2045,228165.53125,46097.828125,4.784091
1638,CIV,0,2050,296528.1875,50056.4765625,5.8170714
1639,CIV,0,2055,375190.1875,54074.83203125,7.1037927
1640,CIV,0,2060,491578.375,58066.80859375,8.619611
1641,CIV,0,2065,611901.25,61764.44140625,9.673012
1642,CIV,0,2070,736006.0625,65530.359375,11.49304
1643,CIV,0,2075,905380.375,69127.609375,12.900468
1644,CIV,0,2080,1030756.125,72057.1640625,14.349787
1645,CIV,0,2085,1248376.875,74593.3359375,17.646862
1646,CIV,0,2090,1430669.125,76853.8125,18.658962
1647,CIV,0,2095,1661338.75,79508.328125,21.518896
1648,CIV,0,2100,1945986.625,80615.890625,24.456999
1649,CIV,1,2020,60732.06640625,26811.7890625,2.2651255
1650,CIV,1,2025,88911.3984375,30175.80078125,2.9248495
1651,CIV,1,2030,119389.140625,33832.94921875,3.509415
1652,CIV,1,2035,186032.0625,37770.98828125,4.914856
1653,CIV,1,2040,247991.703125,41808.76953125,6.0142393
1654,CIV,1,2045,365400.125,45717.9921875,7.8207054
1655,CIV,1,2050,501785.3125,49741.19921875,10.256023
1656,CIV,1,2055,705863.5625,53979.46875,13.566181
1657,CIV,1,2060,918195.25,57681.20703125,15.047385
1658,CIV,1,2065,1251340.125,61316.25,20.459782
1659,CIV,1,2070,1465679.625,64462.4296875,22.02673
1660,CIV,1,2075,1842342.375,68622.4765625,25.777323
1661,CIV,1,2080,2389116.25,72457.5546875,35.861668
1662,CIV,1,2085,3302480.0,75250.59375,49.335655
1663,CIV,1,2090,4015258.75,78913.4375,58.602272
1664,CIV,1,2095,5093228.5,80905.90625,74.763565
1665,CIV,1,2100,5497696.5,82827.6953125,61.220406
1666,CIV,2,2020,60732.06640625,26811.7890625,2.2651255
1667,CIV,2,2025,77628.875,30267.2919921875,2.5654085
1668,CIV,2,2030,96166.0390625,33931.3828125,2.8736877
1669,CIV,2,2035,115425.60546875,37790.84765625,3.0306532
1670,CIV,2,2040,140331.5390625,41873.98828125,3.3562746
1671,CIV,2,2045,170907.984375,46036.1484375,3.7274137
1672,CIV,2,2050,200385.96875,50195.42578125,4.0270715
1673,CIV,2,2055,238949.6484375,54302.62109375,4.4416366
1674,CIV,2,2060,279917.359375,58244.625,4.9156613
1675,CIV,2,2065,326044.234375,62273.15625,5.4140124
1676,CIV,2,2070,372540.921875,65854.859375,5.745491
1677,CIV,2,2075,418492.859375,69735.296875,6.0965147
1678,CIV,2,2080,494540.8125,72636.0078125,6.9833484
1679,CIV,2,2085,539742.125,75250.59375,7.214604
1680,CIV,2,2090,609039.90625,78324.640625,8.128814
1681,CIV,2,2095,670823.875,80515.59375,8.582609
1682,CIV,2,2100,720513.46875,82132.375,8.863665
1683,CMR,0,2020,38107.89453125,26491.087890625,1.4385176
1684,CMR,0,2025,51809.26953125,29889.060546875,1.7371557
1685,CMR,0,2030,69893.5390625,33432.08984375,2.0751061
