# ../emissions-data/level1//L121.nonco2_tg_R_awb_C_Y_AEZ.csv
# Written by L121.nonco2_awb_R_S_T_Y.R
# Fri Mar 14 14:51:05 2014
# " Ag waste burning emissions by GCAM region / commodity / AEZ / historical year "
# " Unit = Tg "
"GCAM_region_ID","Non.CO2","GCAM_commodity","AEZ","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
1,"CH4_AWB","Corn","AEZ11",0.00220009541338217,0.00212704170286838,0.00234345995115055,0.00215786661457155,0.00255647028243017,0.00262330260693525,0.00286828680242477,0.00302786503050039,0.00334772945920087,0.0031856965412757,0.00343982811658153,0.0033367390818231,0.00221556146728689,0.00277531328868385,0.00268643551421615,0.00234723086737169,0.00202738625920092,0.00164023535427086,0.00194274822168507,0.00214287205301467,0.00195054361744232,0.00233687110861318,0.00183561197966614,0.00231297381206325,0.00187255909748519,0.00221303234960606,0.00225161601505743,0.00231014625551081,0.00224781976883696,0.00217715357336154,0.00208817310515849,0.00197666275470197,0.00218523254371393,0.00241281048626332,0.00241575731283637,0.00230990484263002,0.00262703058041233,0.00266244362407549,NA,NA
1,"CH4_AWB","Corn","AEZ12",0.000297461011405858,0.000287583880403173,0.000316844425481866,0.000291751522113596,0.000345644207617191,0.000354680184293916,0.000387802950754635,0.000409378515538327,0.000452625365604587,0.000430717917703059,0.000465077443640355,0.000451139426062767,0.000299552078915464,0.000375232588913459,0.000363215986122572,0.00031735426725793,0.000274110097000366,0.000221765867269822,0.000262666722276827,0.000289724202107761,0.000263720688523998,0.000315953589678455,0.000248181507355996,0.00031272258707813,0.000253176893905204,0.00029921013288043,0.000304426786703304,0.000312340291007341,0.000303913520217942,0.000294359190050959,0.00028232870268843,0.000267252092179969,0.000295451496628901,0.000326220873517123,0.000326619295334434,0.000312307651095794,0.000355184220052654,0.00035997219412002,NA,NA
1,"CH4_AWB","Corn","AEZ13",4.48117766784902e-07,4.33238109561099e-07,4.77318407861714e-07,4.3951656026362e-07,5.20704578013492e-07,5.34317056737868e-07,5.84215697457084e-07,6.16718760168719e-07,6.81869086191551e-07,6.48866049648404e-07,7.00627838388515e-07,6.79630554473023e-07,4.51267909044464e-07,5.65278753588965e-07,5.47176034239148e-07,4.78086472076326e-07,4.12940183120004e-07,3.34084876267965e-07,3.95701017888369e-07,4.36462452065442e-07,3.97288792362464e-07,4.75976385426879e-07,3.73879394506385e-07,4.71108958724828e-07,3.81404822642597e-07,4.50752775673348e-07,4.58611537566704e-07,4.70533039007878e-07,4.57838314110974e-07,4.43444948481911e-07,4.2532131236318e-07,4.02608765936312e-07,4.45090481730247e-07,4.91443798392984e-07,4.92044011154207e-07,4.70483867776324e-07,5.35076374328832e-07,5.42289340614231e-07,NA,NA
1,"CH4_AWB","Corn","AEZ14",1.50592932659965e-08,1.45592525658956e-08,1.60406000789037e-08,1.47702440449073e-08,1.74986209574145e-08,1.79560772878303e-08,1.96329540373433e-08,2.07252409085587e-08,2.29146606072964e-08,2.18055717855397e-08,2.35450608537873e-08,2.28394332716867e-08,1.51651558754097e-08,1.89965655421543e-08,1.83882117124079e-08,1.60664113836818e-08,1.38771273532285e-08,1.12271427298003e-08,1.32977938294836e-08,1.46676087234997e-08,1.3351152038459e-08,1.59955005293796e-08,1.25644637756294e-08,1.58319274430394e-08,1.28173607541814e-08,1.51478444785366e-08,1.54119433579648e-08,1.58125732809015e-08,1.53859586734842e-08,1.49022601233288e-08,1.42932033717602e-08,1.3529933261062e-08,1.49575593540275e-08,1.65152931490609e-08,1.65354636949826e-08,1.5810920849217e-08,1.79815946565487e-08,1.82239911484106e-08,NA,NA
1,"CH4_AWB","Corn","AEZ15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","Corn","AEZ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","Corn","AEZ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","Corn","AEZ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ07",0.000145708352105545,0.000143934142768016,0.000143673328662854,0.000128930563598702,0.000149114943328856,0.000140107019812803,0.000146726104191383,0.000159309744818173,0.000182416248537197,0.000160506815658663,0.000179530660056496,0.00017083373918441,0.000110479364067115,0.000123981575502249,0.000129516459232873,0.00012524176014008,0.00010682946221225,9.11632692965005e-05,0.000123159646421068,0.000129575115961125,0.000114746329333984,0.00014159593731509,0.000115678295998989,0.000141166983424528,0.000117708502893341,0.00012535071307792,0.000124850901799015,0.000120073634265338,0.000117554547072554,0.000111990633587448,0.000111429126537802,0.000106825099290978,0.000122611167777646,0.000133904959942636,0.000126341057794402,0.000109988232311514,0.000108532460823573,0.000100004319014793,NA,NA
1,"CH4_AWB","FiberCrop","AEZ08",3.46846406790139e-05,3.42623051541639e-05,3.42002205626438e-05,3.06908300474396e-05,3.54955509035374e-05,3.33512909081184e-05,3.49269079539337e-05,3.79223371607501e-05,4.34226449142968e-05,3.82072897483659e-05,4.27357549855154e-05,4.06655265387371e-05,2.62986780767251e-05,2.95127652943233e-05,3.08302975470919e-05,2.98127415875195e-05,2.54298498145133e-05,2.17006451104664e-05,2.93171120292054e-05,3.08442602850782e-05,2.73143930644565e-05,3.37057151248587e-05,2.7536239845601e-05,3.36036062797102e-05,2.80195134233824e-05,2.98386769127451e-05,2.97197010656807e-05,2.85825129399573e-05,2.79828655425486e-05,2.66584230022868e-05,2.65247609988789e-05,2.54288112580101e-05,2.91865513276924e-05,3.18749430189415e-05,3.0074420095227e-05,2.61817683167634e-05,2.58352342283578e-05,2.38051822099057e-05,NA,NA
1,"CH4_AWB","FiberCrop","AEZ09",3.04210264970107e-05,3.00506066241052e-05,2.99961537894579e-05,2.69181555815659e-05,3.11322554716804e-05,2.92515789284003e-05,3.06335130341466e-05,3.3260728697523e-05,3.80849103709284e-05,3.35106534494751e-05,3.7482456480246e-05,3.56667111474018e-05,2.30659094903776e-05,2.58849045987634e-05,2.70404790198181e-05,2.61480062652402e-05,2.2303882060695e-05,1.90330903530781e-05,2.57133020379222e-05,2.70527253863347e-05,2.39567675748288e-05,2.95624354999997e-05,2.41513438101698e-05,2.94728783985557e-05,2.45752109175458e-05,2.61707534870782e-05,2.60664027622272e-05,2.50690036418249e-05,2.45430679824576e-05,2.33814327219416e-05,2.3264201138517e-05,2.23029711688914e-05,2.55987905284343e-05,2.79567113046848e-05,2.63775179067283e-05,2.29633708785907e-05,2.26594345402251e-05,2.08789269427799e-05,NA,NA
1,"CH4_AWB","FiberCrop","AEZ10",8.45218626918008e-06,8.34926871102642e-06,8.33413952064985e-06,7.47894766208909e-06,8.64979432078673e-06,8.12726663890712e-06,8.51122358640358e-06,9.24116990029093e-06,1.05815218474547e-05,9.31060906129315e-06,1.04141358947441e-05,9.90964871801765e-06,6.40863856122277e-06,7.1918689282298e-06,7.51293403941574e-06,7.26496916674452e-06,6.19691665307034e-06,5.28815899615222e-06,7.14419082609074e-06,7.51633657321678e-06,6.65615481350722e-06,8.21363511323899e-06,6.71021592761258e-06,8.18875254383565e-06,6.82798327991655e-06,7.27128926104174e-06,7.24229642729072e-06,6.96517878462387e-06,6.81905267809642e-06,6.49630362162744e-06,6.46373196662975e-06,6.19666357064409e-06,7.1123749171749e-06,7.76750026643943e-06,7.32873674358788e-06,6.38014920545789e-06,6.29570345060834e-06,5.80100673586152e-06,NA,NA
1,"CH4_AWB","FiberCrop","AEZ11",8.05717652565541e-05,7.95906878083943e-05,7.94464664747984e-05,7.12942185849799e-05,8.24554943935833e-05,7.74744189198953e-05,8.11345475608255e-05,8.80928730377357e-05,0.000100869984072526,8.8754812517262e-05,9.92743517403059e-05,9.44652501559788e-05,6.10913325055043e-05,6.85575964119691e-05,7.16181989527423e-05,6.92544356758265e-05,5.9073060860743e-05,5.0410188761569e-05,6.81030975721322e-05,7.16506341293895e-05,6.34508192396013e-05,7.82977396818626e-05,6.39661651224868e-05,7.80605427629713e-05,6.5088800516754e-05,6.93146829465211e-05,6.90383043007226e-05,6.63966377611651e-05,6.50036681816946e-05,6.19270131735797e-05,6.16165188639521e-05,5.90706483135997e-05,6.77998075282368e-05,7.40448906550764e-05,6.9862309907271e-05,6.0819753341026e-05,6.00147611981694e-05,5.52989886980875e-05,NA,NA
1,"CH4_AWB","FiberCrop","AEZ12",0.00017735286569324,0.00017519333876288,0.000174875881813464,0.000156931326167982,0.000181499290431213,0.000170535052441889,0.000178591650199278,0.000193908169079393,0.000222032875669665,0.000195365216262557,0.000218520603525559,0.000207934910824469,0.000134472949107794,0.000150907531316798,0.000157644464901732,0.000152441399167147,0.000130030372247201,0.000110961841391134,0.000149907098082619,0.000157715860526606,0.00013966660140677,0.000172347328690954,0.000140800969865274,0.0001718252158495,0.000143272091152836,0.000152574014185247,0.000151965655355168,0.000146150874836154,0.000143084699657343,0.000136312431720787,0.000135628978212991,0.000130025061799452,0.000149239502452191,0.000162986047355492,0.000153779439069641,0.000133875154794495,0.00013210322311419,0.00012172296441955,NA,NA
1,"CH4_AWB","FiberCrop","AEZ13",2.20660648823826e-07,2.17973787172376e-07,2.1757881043401e-07,1.9525237507527e-07,2.25819588711288e-07,2.12177994259873e-07,2.22201932026594e-07,2.41258590516986e-07,2.76251067125305e-07,2.43071433943828e-07,2.71881133506613e-07,2.58710521289314e-07,1.67309888585072e-07,1.87757630205781e-07,1.96139655103567e-07,1.89666053132834e-07,1.61782479210117e-07,1.38057605217412e-07,1.86512901254284e-07,1.96228484820787e-07,1.73771778454052e-07,2.14432810111896e-07,1.75183148262372e-07,2.1378320257438e-07,1.78257692474017e-07,1.89831051402377e-07,1.89074137474665e-07,1.81839446131627e-07,1.78024541863128e-07,1.69598554321014e-07,1.68748208351799e-07,1.61775872004526e-07,1.85682285496336e-07,2.02785598180863e-07,1.91330828899962e-07,1.6656611892271e-07,1.64361499376704e-07,1.51446486080666e-07,NA,NA
1,"CH4_AWB","FiberCrop","AEZ14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FiberCrop","AEZ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ07",0.000291979249653027,0.000284178891106055,0.000297094383460747,0.000265595480008674,0.000305923795812061,0.000299008411442221,0.000304175534242789,0.000309920614409457,0.000336197986177802,0.000316059795128175,0.000373525664911634,0.000366558717692114,0.000343496788217327,0.000561766378149853,0.00071416618693789,0.000722763469765963,0.000714621792578191,0.000561774102522002,0.000665465453054625,0.000637334744957529,0.000552727442155242,0.000581015720181177,0.000431735423241942,0.000490079602051164,0.000368273115858151,0.000356845438520739,0.000362367232580225,0.000377276651475718,0.000376406630429887,0.000428200452467998,0.000466858940285628,0.000473539516752844,0.000561968266523359,0.000663353310689798,0.000642306789862565,0.000601708241836168,0.000669474287199571,0.000670128226972134,NA,NA
1,"CH4_AWB","FodderGrass","AEZ08",0.000302816235409276,0.000294726361855441,0.000308121220489926,0.000275453216259449,0.000317278341800014,0.000310106288773052,0.000315465192449343,0.000321423504727568,0.000348676176980123,0.000327790544837263,0.000387389294998534,0.00038016376533567,0.000356245878454567,0.000582616675715808,0.000740672895221568,0.000749589271381305,0.000741145410939691,0.000582624686782678,0.000690164604260053,0.000660989807984351,0.000573242254166172,0.000602580468673548,0.000447759543578238,0.000508269201733908,0.000381941794422491,0.000370089971955998,0.000375816710728653,0.000391279501688761,0.00039037718928766,0.000444093370234349,0.000484186691117458,0.000491115221205028,0.000582826057297926,0.000687974068458884,0.000666146393331492,0.000624041005736156,0.000694322228699447,0.000695000439840644,NA,NA
1,"CH4_AWB","FodderGrass","AEZ09",0.000124348288797627,0.000121026267666069,0.000126526724891003,0.000113111953985463,0.000130287000041649,0.00012734187221565,0.00012954244941085,0.000131989167417623,0.00014318018944188,0.000134603725191503,0.000159077322477379,0.000156110235035652,0.000146288607402971,0.000239245384423679,0.000304149501611451,0.000307810917308799,0.000304343535200498,0.000239248674083678,0.000283408805384682,0.000271428483431338,0.000235395877224735,0.000247443305148932,0.000183867727440399,0.000208715379473382,0.000156840363901033,0.000151973538181304,0.00015432516297384,0.00016067479476728,0.000160304269709778,0.000182362252077983,0.000198826150842495,0.000201671278545467,0.000239331364758935,0.00028250928499385,0.00027354598074151,0.000256255848032592,0.000285116089948877,0.000285394590190903,NA,NA
1,"CH4_AWB","FodderGrass","AEZ10",0.00128958726861379,0.00125513535778537,0.00131217932419148,0.00117305784581465,0.00135117626582733,0.00132063302807493,0.00134345470388545,0.00136882904897642,0.00148488854335952,0.00139594402137253,0.00164975402376356,0.00161898304792856,0.00151712522523842,0.00248115840443535,0.00315426395349672,0.00319223564666645,0.00315627623085524,0.0024811925207364,0.00293916700238583,0.00281492186146498,0.0024412360579182,0.00256617713930189,0.0019068495651113,0.00216453880254687,0.00162655504508547,0.00157608232409018,0.001600470479507,0.00166632103845222,0.00166247840900007,0.00189123662922487,0.00206197990558,0.00209148606524501,0.00248205008655475,0.00292983828499782,0.00283688193505285,0.00265756997805159,0.00295687285470737,0.00295976111613739,NA,NA
1,"CH4_AWB","FodderGrass","AEZ11",0.000992774005020658,0.00096625159562178,0.00101016624053925,0.000903065162051529,0.00104018758990709,0.00101667422775802,0.00103424323378585,0.00105377738305504,0.00114312445700936,0.00107465153434116,0.00127004426092949,0.001246355577223,0.0011679414977451,0.00191009141157987,0.0024282740177571,0.00245750609132281,0.00242982314645979,0.0019101176756239,0.00226268409079415,0.00216703539050192,0.00187935764985138,0.00197554211194694,0.00146796632209493,0.00166634543340131,0.00125218479260566,0.00121332894578836,0.00123210388821955,0.00128279818765007,0.00127983998332853,0.00145594688202496,0.00158739163991222,0.00161010661936056,0.00191077786285806,0.00225550248443962,0.00218394110191593,0.00204589984326455,0.00227631473863738,0.00227853823365567,NA,NA
1,"CH4_AWB","FodderGrass","AEZ12",0.000355716901476702,0.000346213762551477,0.000361948644146373,0.000323573683085955,0.000372705474322498,0.000364280495138243,0.000370575575745351,0.000377574779003976,0.000409588373379244,0.000385054113050704,0.000455064503050428,0.000446576705096895,0.000418480468447904,0.000684397249553603,0.000870065196272909,0.000880539224178505,0.00087062025841125,0.000684406660118665,0.000810733328761145,0.000776461823739696,0.000673385157740673,0.000707848629440983,0.000525981168853123,0.000597061598472287,0.000448665348054382,0.000434743064267533,0.000441470239146459,0.000459634311759928,0.00045857436934617,0.000521674531131394,0.000568771979044565,0.000576910892901704,0.000684643209178308,0.000808160115978437,0.000782519241894319,0.000733058228053217,0.00081561727192584,0.000816413963574045,NA,NA
1,"CH4_AWB","FodderGrass","AEZ13",2.04219840672412e-05,1.98764014679493e-05,2.07797532623029e-05,1.85766168914882e-05,2.13973112517009e-05,2.09136266419638e-05,2.12750321172916e-05,2.16768618218618e-05,2.35147871820365e-05,2.21062562085264e-05,2.61256071676188e-05,2.56383160834633e-05,2.40252892781213e-05,3.92917785689271e-05,4.99511198427278e-05,5.05524419337497e-05,4.99829863919366e-05,3.92923188367885e-05,4.65448311677313e-05,4.45772774006683e-05,3.86595658103623e-05,4.06381405338119e-05,3.01969881256567e-05,3.42777708918091e-05,2.57582267006502e-05,2.49589375566869e-05,2.53451499003362e-05,2.63879634410157e-05,2.63271113223898e-05,2.99497407034191e-05,3.26536418306853e-05,3.31209032074294e-05,3.93058993023418e-05,4.63971010198753e-05,4.49250384896938e-05,4.20854432036125e-05,4.68252221446025e-05,4.68709608319651e-05,NA,NA
1,"CH4_AWB","FodderGrass","AEZ14",5.22036859654341e-06,5.08090407346931e-06,5.3118233280994e-06,4.74864670989053e-06,5.46968655646069e-06,5.34604470369118e-06,5.43842895919782e-06,5.54114665616545e-06,6.01096622910491e-06,5.65091057353486e-06,6.67835694976576e-06,6.55379319216391e-06,6.1414633004029e-06,1.0043958817527e-05,1.27687523665949e-05,1.2922465294293e-05,1.27768982515503e-05,1.00440969234705e-05,1.18980200042954e-05,1.13950641767045e-05,9.88234946457281e-06,1.03881225235568e-05,7.71910349172391e-06,8.76225337038388e-06,6.58444533733716e-06,6.38012709220654e-06,6.47885260211514e-06,6.74542175827001e-06,6.72986643866633e-06,7.6559008824977e-06,8.34708546507612e-06,8.46652912978083e-06,1.00475684292589e-05,1.18602564930669e-05,1.14839605866846e-05,1.07580891919396e-05,1.19696949329211e-05,1.19813868824577e-05,NA,NA
1,"CH4_AWB","FodderGrass","AEZ15",2.05130464321097e-06,1.99650310602937e-06,2.08724109329395e-06,1.86594506974407e-06,2.14927226357265e-06,2.10068812588375e-06,2.13698982542386e-06,2.17735197319808e-06,2.3619640467747e-06,2.2204828803731e-06,2.62421021939821e-06,2.57526382612751e-06,2.41324189111241e-06,3.94669820293052e-06,5.01738536910023e-06,5.0777857098956e-06,5.02058623343059e-06,3.94675247062407e-06,4.67523762517238e-06,4.47760490913195e-06,3.88319502112062e-06,4.08193474708399e-06,3.03316375868241e-06,3.44306167107828e-06,2.58730835642367e-06,2.50702303610997e-06,2.54581648395442e-06,2.65056283234819e-06,2.64445048630604e-06,3.00832876793969e-06,3.27992455994903e-06,3.32685905115968e-06,3.94811657275809e-06,4.66039873698006e-06,4.51253608596066e-06,4.22731037155412e-06,4.70340175020924e-06,4.70799601399144e-06,NA,NA
1,"CH4_AWB","FodderGrass","AEZ16",2.77869890266848e-07,2.70446469677661e-07,2.82737844655869e-07,2.52761067689166e-07,2.91140591919916e-07,2.84559380760955e-07,2.89476811870515e-07,2.94944271621109e-07,3.19951837804145e-07,3.00786787740542e-07,3.55475725224266e-07,3.48845442895357e-07,3.26897938680189e-07,5.34620052752389e-07,6.7965542151556e-07,6.87837256487967e-07,6.80089010852554e-07,5.34627403858482e-07,6.33308060885853e-07,6.06536717438139e-07,5.26017906689144e-07,5.52939205789144e-07,4.10872604211124e-07,4.66397408054869e-07,3.50476995928101e-07,3.39601540047161e-07,3.44856503580388e-07,3.59045452272313e-07,3.58217473390857e-07,4.07508454388085e-07,4.44298841994502e-07,4.50656591910194e-07,5.34812185242139e-07,6.31297983910046e-07,6.11268497432112e-07,5.72631799452737e-07,6.371231755054e-07,6.3774551484307e-07,NA,NA
1,"CH4_AWB","FodderGrass","AEZ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderGrass","AEZ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1,"CH4_AWB","FodderHerb","AEZ01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
