"","sector","fuel","units","year","emissions","Non.CO2","CEDS_agg_sector","CEDS_agg_fuel","iso"
"78239","1A3di_International-shipping","diesel_oil","kt",2002,2.51680961127475e-06,"OC","trn_intl_ship","refined liquids","mli"
"78240","1A3di_International-shipping","heavy_oil","kt",2002,1.01321239680471e-06,"OC","trn_intl_ship","refined liquids","mli"
"78241","1A3di_International-shipping","diesel_oil","kt",2002,0.000430491736588696,"NOx","trn_intl_ship","refined liquids","mli"
"78242","1A3di_International-shipping","heavy_oil","kt",2002,0.000184815181930955,"NOx","trn_intl_ship","refined liquids","mli"
"78243","1A3di_International-shipping","diesel_oil","kt",2002,1.48020149262039e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78244","1A3di_International-shipping","heavy_oil","kt",2002,0.000114466363222982,"SO2","trn_intl_ship","refined liquids","mli"
"78245","1A3di_International-shipping","diesel_oil","kt",2002,1.36671371701995e-05,"CO","trn_intl_ship","refined liquids","mli"
"78246","1A3di_International-shipping","heavy_oil","kt",2002,5.50528706244135e-06,"CO","trn_intl_ship","refined liquids","mli"
"78247","1A3di_International-shipping","diesel_oil","kt",2002,7.69891685749391e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78248","1A3di_International-shipping","heavy_oil","kt",2002,3.08206234003403e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78249","1A3di_International-shipping","diesel_oil","kt",2003,4.15387157023064e-06,"BC","trn_intl_ship","refined liquids","mli"
"78250","1A3di_International-shipping","heavy_oil","kt",2003,6.71407101438121e-07,"BC","trn_intl_ship","refined liquids","mli"
"78251","1A3di_International-shipping","diesel_oil","kt",2003,1.90672611575221e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78252","1A3di_International-shipping","heavy_oil","kt",2003,3.08235537779824e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78253","1A3di_International-shipping","diesel_oil","kt",2003,1.85909371466061e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78254","1A3di_International-shipping","heavy_oil","kt",2003,8.03040480297187e-08,"NH3","trn_intl_ship","refined liquids","mli"
"78255","1A3di_International-shipping","diesel_oil","kt",2003,3.15715914856565e-06,"OC","trn_intl_ship","refined liquids","mli"
"78256","1A3di_International-shipping","heavy_oil","kt",2003,5.10425729942322e-07,"OC","trn_intl_ship","refined liquids","mli"
"78257","1A3di_International-shipping","diesel_oil","kt",2003,0.000540127227158793,"NOx","trn_intl_ship","refined liquids","mli"
"78258","1A3di_International-shipping","heavy_oil","kt",2003,9.30558908346571e-05,"NOx","trn_intl_ship","refined liquids","mli"
"78259","1A3di_International-shipping","diesel_oil","kt",2003,1.85717059771862e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78260","1A3di_International-shipping","heavy_oil","kt",2003,5.98362811724019e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78261","1A3di_International-shipping","diesel_oil","kt",2003,1.71476643929761e-05,"CO","trn_intl_ship","refined liquids","mli"
"78262","1A3di_International-shipping","heavy_oil","kt",2003,2.77213974020399e-06,"CO","trn_intl_ship","refined liquids","mli"
"78263","1A3di_International-shipping","diesel_oil","kt",2003,9.65848687261548e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78264","1A3di_International-shipping","heavy_oil","kt",2003,1.55107818797128e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78265","1A3di_International-shipping","diesel_oil","kt",2004,4.14522192239064e-06,"BC","trn_intl_ship","refined liquids","mli"
"78266","1A3di_International-shipping","heavy_oil","kt",2004,3.87600572688698e-07,"BC","trn_intl_ship","refined liquids","mli"
"78267","1A3di_International-shipping","diesel_oil","kt",2004,1.90273973875565e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78268","1A3di_International-shipping","heavy_oil","kt",2004,1.77905230784e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78269","1A3di_International-shipping","diesel_oil","kt",2004,1.84989952363894e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78270","1A3di_International-shipping","heavy_oil","kt",2004,4.62474880909735e-08,"NH3","trn_intl_ship","refined liquids","mli"
"78271","1A3di_International-shipping","diesel_oil","kt",2004,3.15073312483611e-06,"OC","trn_intl_ship","refined liquids","mli"
"78272","1A3di_International-shipping","heavy_oil","kt",2004,2.94212743387257e-07,"OC","trn_intl_ship","refined liquids","mli"
"78273","1A3di_International-shipping","diesel_oil","kt",2004,0.000539002665830997,"NOx","trn_intl_ship","refined liquids","mli"
"78274","1A3di_International-shipping","heavy_oil","kt",2004,5.37208853686532e-05,"NOx","trn_intl_ship","refined liquids","mli"
"78275","1A3di_International-shipping","diesel_oil","kt",2004,1.85330339288184e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78276","1A3di_International-shipping","heavy_oil","kt",2004,3.45432403028939e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78277","1A3di_International-shipping","diesel_oil","kt",2004,1.71125545827685e-05,"CO","trn_intl_ship","refined liquids","mli"
"78278","1A3di_International-shipping","heavy_oil","kt",2004,1.59996629012602e-06,"CO","trn_intl_ship","refined liquids","mli"
"78279","1A3di_International-shipping","diesel_oil","kt",2004,9.63325337043896e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78280","1A3di_International-shipping","heavy_oil","kt",2004,8.95430088569913e-08,"N2O","trn_intl_ship","refined liquids","mli"
"78281","1A3di_International-shipping","diesel_oil","kt",2005,4.05768854237593e-06,"BC","trn_intl_ship","refined liquids","mli"
"78282","1A3di_International-shipping","heavy_oil","kt",2005,1.14368247992091e-06,"BC","trn_intl_ship","refined liquids","mli"
"78283","1A3di_International-shipping","diesel_oil","kt",2005,1.86257791017498e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78284","1A3di_International-shipping","heavy_oil","kt",2005,5.24932975169845e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78285","1A3di_International-shipping","diesel_oil","kt",2005,1.81808014745009e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78286","1A3di_International-shipping","heavy_oil","kt",2005,1.36607127101222e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78287","1A3di_International-shipping","diesel_oil","kt",2005,3.08370500147612e-06,"OC","trn_intl_ship","refined liquids","mli"
"78288","1A3di_International-shipping","heavy_oil","kt",2005,8.68861506930569e-07,"OC","trn_intl_ship","refined liquids","mli"
"78289","1A3di_International-shipping","diesel_oil","kt",2005,0.000527620921288395,"NOx","trn_intl_ship","refined liquids","mli"
"78290","1A3di_International-shipping","heavy_oil","kt",2005,0.000158513486181741,"NOx","trn_intl_ship","refined liquids","mli"
"78291","1A3di_International-shipping","diesel_oil","kt",2005,1.8141677534817e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78292","1A3di_International-shipping","heavy_oil","kt",2005,0.000101925800755297,"SO2","trn_intl_ship","refined liquids","mli"
"78293","1A3di_International-shipping","diesel_oil","kt",2005,1.67504444966175e-05,"CO","trn_intl_ship","refined liquids","mli"
"78294","1A3di_International-shipping","heavy_oil","kt",2005,4.72098159835107e-06,"CO","trn_intl_ship","refined liquids","mli"
"78295","1A3di_International-shipping","diesel_oil","kt",2005,9.43191855500352e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78296","1A3di_International-shipping","heavy_oil","kt",2005,2.64174076673687e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78297","1A3di_International-shipping","diesel_oil","kt",2006,4.43276989388129e-06,"BC","trn_intl_ship","refined liquids","mli"
"78298","1A3di_International-shipping","heavy_oil","kt",2006,9.13883967912349e-07,"BC","trn_intl_ship","refined liquids","mli"
"78299","1A3di_International-shipping","diesel_oil","kt",2006,2.03475250723353e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78300","1A3di_International-shipping","heavy_oil","kt",2006,4.19516242558867e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78301","1A3di_International-shipping","diesel_oil","kt",2006,1.9835919898483e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78302","1A3di_International-shipping","heavy_oil","kt",2006,1.08603905326536e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78303","1A3di_International-shipping","diesel_oil","kt",2006,3.36941372393236e-06,"OC","trn_intl_ship","refined liquids","mli"
"78304","1A3di_International-shipping","heavy_oil","kt",2006,6.94705972915196e-07,"OC","trn_intl_ship","refined liquids","mli"
"78305","1A3di_International-shipping","diesel_oil","kt",2006,0.000576392339920706,"NOx","trn_intl_ship","refined liquids","mli"
"78306","1A3di_International-shipping","heavy_oil","kt",2006,0.000126663567963521,"NOx","trn_intl_ship","refined liquids","mli"
"78307","1A3di_International-shipping","diesel_oil","kt",2006,1.98186433418077e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78308","1A3di_International-shipping","heavy_oil","kt",2006,7.81772574498945e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78309","1A3di_International-shipping","diesel_oil","kt",2006,1.8299309271053e-05,"CO","trn_intl_ship","refined liquids","mli"
"78310","1A3di_International-shipping","heavy_oil","kt",2006,3.7724149924581e-06,"CO","trn_intl_ship","refined liquids","mli"
"78311","1A3di_International-shipping","diesel_oil","kt",2006,1.03039077119722e-06,"N2O","trn_intl_ship","refined liquids","mli"
"78312","1A3di_International-shipping","heavy_oil","kt",2006,2.10924940096991e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78313","1A3di_International-shipping","diesel_oil","kt",2007,6.02058668190401e-06,"BC","trn_intl_ship","refined liquids","mli"
"78314","1A3di_International-shipping","heavy_oil","kt",2007,8.33558725041641e-07,"BC","trn_intl_ship","refined liquids","mli"
"78315","1A3di_International-shipping","diesel_oil","kt",2007,2.7635155529182e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78316","1A3di_International-shipping","heavy_oil","kt",2007,3.82610190671813e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78317","1A3di_International-shipping","diesel_oil","kt",2007,2.69575732818279e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78318","1A3di_International-shipping","heavy_oil","kt",2007,9.88791297982105e-08,"NH3","trn_intl_ship","refined liquids","mli"
"78319","1A3di_International-shipping","diesel_oil","kt",2007,4.57550162729404e-06,"OC","trn_intl_ship","refined liquids","mli"
"78320","1A3di_International-shipping","heavy_oil","kt",2007,6.33867263653792e-07,"OC","trn_intl_ship","refined liquids","mli"
"78321","1A3di_International-shipping","diesel_oil","kt",2007,0.000782855213934899,"NOx","trn_intl_ship","refined liquids","mli"
"78322","1A3di_International-shipping","heavy_oil","kt",2007,0.000115530375256229,"NOx","trn_intl_ship","refined liquids","mli"
"78323","1A3di_International-shipping","diesel_oil","kt",2007,2.69176751782545e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78324","1A3di_International-shipping","heavy_oil","kt",2007,6.65853169276819e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78325","1A3di_International-shipping","diesel_oil","kt",2007,2.48540498994891e-05,"CO","trn_intl_ship","refined liquids","mli"
"78326","1A3di_International-shipping","heavy_oil","kt",2007,3.44099371697773e-06,"CO","trn_intl_ship","refined liquids","mli"
"78327","1A3di_International-shipping","diesel_oil","kt",2007,1.39992031135361e-06,"N2O","trn_intl_ship","refined liquids","mli"
"78328","1A3di_International-shipping","heavy_oil","kt",2007,1.92554094870199e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78329","1A3di_International-shipping","diesel_oil","kt",2008,5.11206612568598e-06,"BC","trn_intl_ship","refined liquids","mli"
"78330","1A3di_International-shipping","heavy_oil","kt",2008,1.08783028784575e-06,"BC","trn_intl_ship","refined liquids","mli"
"78331","1A3di_International-shipping","diesel_oil","kt",2008,2.34652886271688e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78332","1A3di_International-shipping","heavy_oil","kt",2008,4.99372716188217e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78333","1A3di_International-shipping","diesel_oil","kt",2008,2.28770223384654e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78334","1A3di_International-shipping","heavy_oil","kt",2008,1.29908805422e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78335","1A3di_International-shipping","diesel_oil","kt",2008,3.88582565149077e-06,"OC","trn_intl_ship","refined liquids","mli"
"78336","1A3di_International-shipping","heavy_oil","kt",2008,8.26840950233108e-07,"OC","trn_intl_ship","refined liquids","mli"
"78337","1A3di_International-shipping","diesel_oil","kt",2008,0.000664721297358548,"NOx","trn_intl_ship","refined liquids","mli"
"78338","1A3di_International-shipping","heavy_oil","kt",2008,0.000150772649794681,"NOx","trn_intl_ship","refined liquids","mli"
"78339","1A3di_International-shipping","diesel_oil","kt",2008,2.28557352855202e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78340","1A3di_International-shipping","heavy_oil","kt",2008,8.49512773034526e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78341","1A3di_International-shipping","diesel_oil","kt",2008,2.11032360707223e-05,"CO","trn_intl_ship","refined liquids","mli"
"78342","1A3di_International-shipping","heavy_oil","kt",2008,4.49043267043593e-06,"CO","trn_intl_ship","refined liquids","mli"
"78343","1A3di_International-shipping","diesel_oil","kt",2008,1.18878812508811e-06,"N2O","trn_intl_ship","refined liquids","mli"
"78344","1A3di_International-shipping","heavy_oil","kt",2008,2.5164724572312e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78345","1A3di_International-shipping","diesel_oil","kt",2009,3.93449594981338e-06,"BC","trn_intl_ship","refined liquids","mli"
"78346","1A3di_International-shipping","heavy_oil","kt",2009,2.73092838829873e-08,"BC","trn_intl_ship","refined liquids","mli"
"78347","1A3di_International-shipping","diesel_oil","kt",2009,1.80600605012391e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78348","1A3di_International-shipping","heavy_oil","kt",2009,1.25087788894956e-07,"NMVOC","trn_intl_ship","refined liquids","mli"
"78349","1A3di_International-shipping","diesel_oil","kt",2009,1.75776958251083e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78350","1A3di_International-shipping","heavy_oil","kt",2009,3.27026899071782e-09,"NH3","trn_intl_ship","refined liquids","mli"
"78351","1A3di_International-shipping","diesel_oil","kt",2009,2.99066099201144e-06,"OC","trn_intl_ship","refined liquids","mli"
"78352","1A3di_International-shipping","heavy_oil","kt",2009,2.04391811919863e-08,"OC","trn_intl_ship","refined liquids","mli"
"78353","1A3di_International-shipping","diesel_oil","kt",2009,0.000511601698475143,"NOx","trn_intl_ship","refined liquids","mli"
"78354","1A3di_International-shipping","heavy_oil","kt",2009,3.78533635675587e-06,"NOx","trn_intl_ship","refined liquids","mli"
"78355","1A3di_International-shipping","diesel_oil","kt",2009,1.75908909844049e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78356","1A3di_International-shipping","heavy_oil","kt",2009,2.11636774916896e-06,"SO2","trn_intl_ship","refined liquids","mli"
"78357","1A3di_International-shipping","diesel_oil","kt",2009,1.62426085096477e-05,"CO","trn_intl_ship","refined liquids","mli"
"78358","1A3di_International-shipping","heavy_oil","kt",2009,1.12824280179765e-07,"CO","trn_intl_ship","refined liquids","mli"
"78359","1A3di_International-shipping","diesel_oil","kt",2009,9.14857750153309e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78360","1A3di_International-shipping","heavy_oil","kt",2009,6.54053798143563e-09,"N2O","trn_intl_ship","refined liquids","mli"
"78361","1A3di_International-shipping","diesel_oil","kt",2010,1.86075354476552e-06,"BC","trn_intl_ship","refined liquids","mli"
"78362","1A3di_International-shipping","diesel_oil","kt",2010,8.54132184424005e-06,"NMVOC","trn_intl_ship","refined liquids","mli"
"78363","1A3di_International-shipping","diesel_oil","kt",2010,8.34532162981503e-08,"NH3","trn_intl_ship","refined liquids","mli"
"78364","1A3di_International-shipping","diesel_oil","kt",2010,1.41411092204297e-06,"OC","trn_intl_ship","refined liquids","mli"
"78365","1A3di_International-shipping","diesel_oil","kt",2010,0.000241953077197628,"NOx","trn_intl_ship","refined liquids","mli"
"78366","1A3di_International-shipping","diesel_oil","kt",2010,8.31931540261412e-06,"SO2","trn_intl_ship","refined liquids","mli"
"78367","1A3di_International-shipping","diesel_oil","kt",2010,7.68152402861782e-06,"CO","trn_intl_ship","refined liquids","mli"
"78368","1A3di_International-shipping","diesel_oil","kt",2010,4.32578598242706e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78369","1A3di_International-shipping","diesel_oil","kt",2011,3.58884077115692e-06,"BC","trn_intl_ship","refined liquids","mli"
"78370","1A3di_International-shipping","diesel_oil","kt",2011,1.64732452013226e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78371","1A3di_International-shipping","diesel_oil","kt",2011,1.60333355916228e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78372","1A3di_International-shipping","diesel_oil","kt",2011,2.72808413634345e-06,"OC","trn_intl_ship","refined liquids","mli"
"78373","1A3di_International-shipping","diesel_oil","kt",2011,0.0004666562751086,"NOx","trn_intl_ship","refined liquids","mli"
"78374","1A3di_International-shipping","diesel_oil","kt",2011,1.60454877964835e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78375","1A3di_International-shipping","diesel_oil","kt",2011,1.48151243647618e-05,"CO","trn_intl_ship","refined liquids","mli"
"78376","1A3di_International-shipping","diesel_oil","kt",2011,8.34700285071417e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78377","1A3di_International-shipping","diesel_oil","kt",2012,2.77972647976797e-06,"BC","trn_intl_ship","refined liquids","mli"
"78378","1A3di_International-shipping","diesel_oil","kt",2012,1.27596012912023e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78379","1A3di_International-shipping","diesel_oil","kt",2012,1.24367247824278e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78380","1A3di_International-shipping","diesel_oil","kt",2012,2.11264876111754e-06,"OC","trn_intl_ship","refined liquids","mli"
"78381","1A3di_International-shipping","diesel_oil","kt",2012,0.000361447097344992,"NOx","trn_intl_ship","refined liquids","mli"
"78382","1A3di_International-shipping","diesel_oil","kt",2012,1.2427987241848e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78383","1A3di_International-shipping","diesel_oil","kt",2012,1.14752702896324e-05,"CO","trn_intl_ship","refined liquids","mli"
"78384","1A3di_International-shipping","diesel_oil","kt",2012,6.46550243496725e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78385","1A3di_International-shipping","diesel_oil","kt",2013,3.50094699551185e-06,"BC","trn_intl_ship","refined liquids","mli"
"78386","1A3di_International-shipping","diesel_oil","kt",2013,1.6070024213448e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78387","1A3di_International-shipping","diesel_oil","kt",2013,1.56963498209367e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78388","1A3di_International-shipping","diesel_oil","kt",2013,2.66129079544655e-06,"OC","trn_intl_ship","refined liquids","mli"
"78389","1A3di_International-shipping","diesel_oil","kt",2013,0.000455227562842266,"NOx","trn_intl_ship","refined liquids","mli"
"78390","1A3di_International-shipping","diesel_oil","kt",2013,1.56525201033241e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78391","1A3di_International-shipping","diesel_oil","kt",2013,1.44527938480263e-05,"CO","trn_intl_ship","refined liquids","mli"
"78392","1A3di_International-shipping","diesel_oil","kt",2013,8.1418485522794e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78393","1A3di_International-shipping","diesel_oil","kt",2014,3.28604649898464e-06,"BC","trn_intl_ship","refined liquids","mli"
"78394","1A3di_International-shipping","diesel_oil","kt",2014,1.50835893467958e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78395","1A3di_International-shipping","diesel_oil","kt",2014,1.47328524088055e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78396","1A3di_International-shipping","diesel_oil","kt",2014,2.4979313632478e-06,"OC","trn_intl_ship","refined liquids","mli"
"78397","1A3di_International-shipping","diesel_oil","kt",2014,0.000427284086573391,"NOx","trn_intl_ship","refined liquids","mli"
"78398","1A3di_International-shipping","diesel_oil","kt",2014,1.46917131141242e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78399","1A3di_International-shipping","diesel_oil","kt",2014,1.35656302953853e-05,"CO","trn_intl_ship","refined liquids","mli"
"78400","1A3di_International-shipping","diesel_oil","kt",2014,7.64207312043846e-07,"N2O","trn_intl_ship","refined liquids","mli"
"78401","1A3di_International-shipping","diesel_oil","kt",2015,4.30523920234301e-06,"BC","trn_intl_ship","refined liquids","mli"
"78402","1A3di_International-shipping","diesel_oil","kt",2015,1.97618810896115e-05,"NMVOC","trn_intl_ship","refined liquids","mli"
"78403","1A3di_International-shipping","diesel_oil","kt",2015,1.9302360381182e-07,"NH3","trn_intl_ship","refined liquids","mli"
"78404","1A3di_International-shipping","diesel_oil","kt",2015,3.27268406979009e-06,"OC","trn_intl_ship","refined liquids","mli"
"78405","1A3di_International-shipping","diesel_oil","kt",2015,0.000559809546402187,"NOx","trn_intl_ship","refined liquids","mli"
"78406","1A3di_International-shipping","diesel_oil","kt",2015,1.92484614164919e-05,"SO2","trn_intl_ship","refined liquids","mli"
"78407","1A3di_International-shipping","diesel_oil","kt",2015,1.77731153135632e-05,"CO","trn_intl_ship","refined liquids","mli"
"78408","1A3di_International-shipping","diesel_oil","kt",2015,1.00123211267551e-06,"N2O","trn_intl_ship","refined liquids","mli"
"78409","1A3di_International-shipping","diesel_oil","kt",1971,2.50156816085831e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78410","1A3di_International-shipping","heavy_oil","kt",1971,4.02891539242275e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78411","1A3di_International-shipping","diesel_oil","kt",1971,1.14841581760948e-05,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78412","1A3di_International-shipping","heavy_oil","kt",1971,1.84955389572895e-05,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78413","1A3di_International-shipping","diesel_oil","kt",1971,1.09896250488945e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78414","1A3di_International-shipping","heavy_oil","kt",1971,4.78048689626912e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78415","1A3di_International-shipping","diesel_oil","kt",1971,1.90120513345875e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78416","1A3di_International-shipping","heavy_oil","kt",1971,3.06061057611712e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78417","1A3di_International-shipping","diesel_oil","kt",1971,0.000325276417009704,"NOx","trn_intl_ship","refined liquids","mlt"
"78418","1A3di_International-shipping","heavy_oil","kt",1971,0.000558404827984428,"NOx","trn_intl_ship","refined liquids","mlt"
"78419","1A3di_International-shipping","diesel_oil","kt",1971,3.72811946527092e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78420","1A3di_International-shipping","heavy_oil","kt",1971,0.000359059821845139,"SO2","trn_intl_ship","refined liquids","mlt"
"78421","1A3di_International-shipping","diesel_oil","kt",1971,1.03247527334364e-05,"CO","trn_intl_ship","refined liquids","mlt"
"78422","1A3di_International-shipping","heavy_oil","kt",1971,1.66327975115019e-05,"CO","trn_intl_ship","refined liquids","mlt"
"78423","1A3di_International-shipping","diesel_oil","kt",1971,5.8245012759141e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78424","1A3di_International-shipping","heavy_oil","kt",1971,9.28623316631587e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78425","1A3di_International-shipping","diesel_oil","kt",1972,1.09149925467042e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78426","1A3di_International-shipping","heavy_oil","kt",1972,1.80755480214415e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78427","1A3di_International-shipping","diesel_oil","kt",1972,5.01061458443902e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78428","1A3di_International-shipping","heavy_oil","kt",1972,8.29688992675937e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78429","1A3di_International-shipping","diesel_oil","kt",1972,4.77656299755865e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78430","1A3di_International-shipping","heavy_oil","kt",1972,2.14945334890139e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78431","1A3di_International-shipping","diesel_oil","kt",1972,8.28733680076425e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78432","1A3di_International-shipping","heavy_oil","kt",1972,1.37326186179811e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78433","1A3di_International-shipping","diesel_oil","kt",1972,0.000141928404627959,"NOx","trn_intl_ship","refined liquids","mlt"
"78434","1A3di_International-shipping","heavy_oil","kt",1972,0.000250525952658953,"NOx","trn_intl_ship","refined liquids","mlt"
"78435","1A3di_International-shipping","diesel_oil","kt",1972,1.62667549134911e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78436","1A3di_International-shipping","heavy_oil","kt",1972,0.000161090577011464,"SO2","trn_intl_ship","refined liquids","mlt"
"78437","1A3di_International-shipping","diesel_oil","kt",1972,4.50668718819658e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78438","1A3di_International-shipping","heavy_oil","kt",1972,7.4609914021866e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78439","1A3di_International-shipping","diesel_oil","kt",1972,2.53157838870608e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78440","1A3di_International-shipping","heavy_oil","kt",1972,4.17949262286381e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78441","1A3di_International-shipping","diesel_oil","kt",1973,8.22539682651291e-07,"BC","trn_intl_ship","refined liquids","mlt"
"78442","1A3di_International-shipping","heavy_oil","kt",1973,1.55810185400132e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78443","1A3di_International-shipping","diesel_oil","kt",1973,3.7760532336599e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78444","1A3di_International-shipping","heavy_oil","kt",1973,7.15117789529261e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78445","1A3di_International-shipping","diesel_oil","kt",1973,3.66232830217142e-08,"NH3","trn_intl_ship","refined liquids","mlt"
"78446","1A3di_International-shipping","heavy_oil","kt",1973,1.8504395632024e-07,"NH3","trn_intl_ship","refined liquids","mlt"
"78447","1A3di_International-shipping","diesel_oil","kt",1973,6.2452335258081e-07,"OC","trn_intl_ship","refined liquids","mlt"
"78448","1A3di_International-shipping","heavy_oil","kt",1973,1.18351030396487e-06,"OC","trn_intl_ship","refined liquids","mlt"
"78449","1A3di_International-shipping","diesel_oil","kt",1973,0.000106955406753099,"NOx","trn_intl_ship","refined liquids","mlt"
"78450","1A3di_International-shipping","heavy_oil","kt",1973,0.000215952079649355,"NOx","trn_intl_ship","refined liquids","mlt"
"78451","1A3di_International-shipping","diesel_oil","kt",1973,1.22584155405915e-05,"SO2","trn_intl_ship","refined liquids","mlt"
"78452","1A3di_International-shipping","heavy_oil","kt",1973,0.000138859151822364,"SO2","trn_intl_ship","refined liquids","mlt"
"78453","1A3di_International-shipping","diesel_oil","kt",1973,3.39632761496107e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78454","1A3di_International-shipping","heavy_oil","kt",1973,6.43220502334001e-06,"CO","trn_intl_ship","refined liquids","mlt"
"78455","1A3di_International-shipping","diesel_oil","kt",1973,1.90826579955247e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78456","1A3di_International-shipping","heavy_oil","kt",1973,3.60450206582134e-07,"N2O","trn_intl_ship","refined liquids","mlt"
"78457","1A3di_International-shipping","diesel_oil","kt",1974,9.18380972204749e-07,"BC","trn_intl_ship","refined liquids","mlt"
"78458","1A3di_International-shipping","heavy_oil","kt",1974,1.57755289679901e-06,"BC","trn_intl_ship","refined liquids","mlt"
"78459","1A3di_International-shipping","diesel_oil","kt",1974,4.2146695663114e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
"78460","1A3di_International-shipping","heavy_oil","kt",1974,7.24087420694118e-06,"NMVOC","trn_intl_ship","refined liquids","mlt"
