Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2060",0,0,0,0,0,0,0,0,0,0,0,0,3.34205E-05,3.23201E-05,2.97089E-05,2.29158E-05,1.24609E-05,4.65995E-06,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2065",0,0,0,0,0,0,0,0,0,0,0,0,0,3.26312E-05,3.15568E-05,2.90073E-05,2.23746E-05,1.21666E-05,4.5499E-06,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83847E-05,1.77794E-05,0.000016343,0.000012606,6.85478E-06,2.56345E-06,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51992E-05,2.43695E-05,2.24007E-05,1.72786E-05,9.39558E-06,3.51362E-06,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80647E-05,2.71407E-05,0.000024948,1.92434E-05,0.000010464,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63173E-05,6.41337E-05,5.89523E-05,4.54724E-05,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32934E-05,6.12094E-05,5.62643E-05,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43908E-05,6.22707E-05,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87352E-05,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=1990",0.000110426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2005",0,0.000285806,0.000238589,0.000197809,0.000142903,8.79969E-05,4.72165E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2010",0,0,2.18461E-05,0.000018237,1.51199E-05,0.000010923,6.7262E-06,3.60908E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2015",0,0,0,2.33513E-05,1.94936E-05,1.61617E-05,1.16757E-05,7.18965E-06,3.85775E-06,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2020",0,0,0,0,4.26002E-05,4.11975E-05,3.78692E-05,2.92101E-05,1.58836E-05,5.93991E-06,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2025",0,0,0,0,0,0.000149225,0.000144312,0.000132653,0.000102321,0.000055639,2.08071E-05,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2030",0,0,0,0,0,0,0.000141704,0.000137038,0.000125967,9.71636E-05,5.28347E-05,1.97583E-05,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2035",0,0,0,0,0,0,0,0.000166326,0.00016085,0.000147855,0.000114047,6.20151E-05,2.31915E-05,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2040",0,0,0,0,0,0,0,0,3.31184E-05,3.20279E-05,2.94404E-05,2.27086E-05,1.23483E-05,4.61783E-06,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2045",0,0,0,0,0,0,0,0,0,6.59552E-05,6.37836E-05,5.86305E-05,4.52242E-05,2.45916E-05,9.19639E-06,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2050",0,0,0,0,0,0,0,0,0,0,8.48808E-05,0.000082086,7.54543E-05,5.82011E-05,0.000031648,1.18353E-05,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2055",0,0,0,0,0,0,0,0,0,0,0,0.000214011,0.000206964,0.000190244,0.000146743,7.97944E-05,2.98403E-05,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2060",0,0,0,0,0,0,0,0,0,0,0,0,0.00019098,0.000184692,0.000169771,0.000130951,7.12075E-05,2.66291E-05,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2065",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187785,0.000181602,0.00016693,0.00012876,0.000070016,2.61836E-05,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106762,0.000103247,9.49055E-05,7.32046E-05,3.98065E-05,1.48862E-05,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147826,0.000142958,0.000131409,0.000101361,5.51172E-05,2.06119E-05,EJ
