# File: Land_type_area_ha.csv
# Title: Area of land cells
# Units: ha
# Author: moirai
# Description: area (ha) for sage land cells in country X glu X land type X protected category X year
# Original source: hyde areas; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# ----------
iso,glu_code,land_type,year,value
ecu,180,102,2003,137638
ecu,180,102,2004,144124
ecu,180,102,2005,140815
ecu,180,102,2006,125600
ecu,180,102,2007,119242
ecu,180,102,2008,153262
ecu,180,102,2009,141476
ecu,180,102,2010,123189
ecu,180,102,2011,136464
ecu,180,102,2012,129683
ecu,180,102,2013,118708
ecu,180,102,2014,123310
ecu,180,102,2015,126501
ecu,180,102,2016,121746
ecu,180,111,1700,102
ecu,180,111,1710,115
ecu,180,111,1720,106
ecu,180,111,1730,83
ecu,180,111,1740,90
ecu,180,111,1750,83
ecu,180,111,1770,71
ecu,180,111,1780,65
ecu,180,111,1790,60
ecu,180,111,1800,55
ecu,180,111,1810,51
ecu,180,111,1820,47
ecu,180,111,1830,51
ecu,180,111,1840,55
ecu,180,111,1850,59
ecu,180,111,1860,61
ecu,180,111,1870,66
ecu,180,111,1890,93
ecu,180,111,1900,107
ecu,180,111,1910,111
ecu,180,111,1920,113
ecu,180,111,1930,115
ecu,180,111,1940,116
ecu,180,111,1950,108
ecu,180,111,1960,116
ecu,180,111,1970,205
ecu,180,111,1980,203
ecu,180,111,1990,207
ecu,180,111,2000,215
ecu,180,111,2001,213
ecu,180,111,2002,213
ecu,180,111,2003,215
ecu,180,111,2004,212
ecu,180,111,2005,214
ecu,180,111,2006,216
ecu,180,111,2007,216
ecu,180,111,2008,216
ecu,180,111,2009,215
ecu,180,111,2010,258
ecu,180,111,2013,286
ecu,180,111,2014,302
ecu,180,111,2015,309
ecu,180,111,2016,326
ecu,180,112,1700,2953
ecu,180,112,1710,3457
ecu,180,112,1720,3066
ecu,180,112,1730,2299
ecu,180,112,1740,2923
ecu,180,112,1750,2284
ecu,180,112,1760,2764
ecu,180,112,1770,2409
ecu,180,112,1780,2309
ecu,180,112,1790,2367
ecu,180,112,1800,2042
ecu,180,112,1810,2173
ecu,180,112,1820,1883
ecu,180,112,1830,1754
ecu,180,112,1840,2522
ecu,180,112,1850,2674
ecu,180,112,1860,3328
ecu,180,112,1870,3715
ecu,180,112,1880,4949
ecu,180,112,1890,5710
ecu,180,112,1900,7371
ecu,180,112,1910,9907
ecu,180,112,1920,9911
ecu,180,112,1930,12876
ecu,180,112,1940,17751
ecu,180,112,1950,24521
ecu,180,112,1960,27693
ecu,180,112,1970,32144
ecu,180,112,1980,29560
ecu,180,112,1990,43837
ecu,180,112,2000,43163
ecu,180,112,2001,38699
ecu,180,112,2002,32749
ecu,180,112,2003,35740
ecu,180,112,2004,40351
ecu,180,112,2005,35266
ecu,180,112,2006,36851
ecu,180,112,2007,30473
ecu,180,112,2008,35969
ecu,180,112,2009,36211
ecu,180,112,2010,33948
ecu,180,112,2011,32076
ecu,180,112,2012,37971
ecu,180,112,2013,35186
ecu,180,112,2014,33188
ecu,180,112,2015,33964
ecu,180,112,2016,38672
ecu,180,121,1700,222
ecu,180,121,1710,225
ecu,180,121,1720,228
ecu,180,121,1730,231
ecu,180,121,1740,234
ecu,180,121,1750,237
ecu,180,121,1770,242
ecu,180,121,1780,244
ecu,180,121,1790,247
ecu,180,121,1800,249
ecu,180,121,1810,254
ecu,180,121,1820,259
ecu,180,121,1830,310
ecu,180,121,1840,364
ecu,180,121,1850,428
ecu,180,121,1860,461
ecu,180,121,1870,486
ecu,180,121,1890,649
ecu,180,121,1900,709
ecu,180,121,1910,710
ecu,180,121,1920,699
ecu,180,121,1930,830
ecu,180,121,1940,992
ecu,180,121,1950,1141
ecu,180,121,1960,1585
ecu,180,121,1970,1595
ecu,180,121,1980,1599
ecu,180,121,1990,1894
ecu,180,121,2000,1882
ecu,180,121,2001,1891
ecu,180,121,2002,1900
ecu,180,121,2003,1909
ecu,180,121,2004,1918
ecu,180,121,2005,1926
ecu,180,121,2006,1935
ecu,180,121,2007,1944
ecu,180,121,2008,1953
ecu,180,121,2009,1962
ecu,180,121,2010,1970
ecu,180,121,2013,1997
ecu,180,121,2014,2006
ecu,180,121,2015,2014
ecu,180,121,2016,2023
ecu,180,122,1700,7491
ecu,180,122,1710,8141
ecu,180,122,1720,8094
ecu,180,122,1730,7485
ecu,180,122,1740,8187
ecu,180,122,1750,8372
ecu,180,122,1760,9614
ecu,180,122,1770,9089
ecu,180,122,1780,8927
ecu,180,122,1790,9184
ecu,180,122,1800,9340
ecu,180,122,1810,9904
ecu,180,122,1820,10338
ecu,180,122,1830,12100
ecu,180,122,1840,16303
ecu,180,122,1850,18566
ecu,180,122,1860,19583
ecu,180,122,1870,19722
ecu,180,122,1880,20472
ecu,180,122,1890,21971
ecu,180,122,1900,22366
ecu,180,122,1910,22755
ecu,180,122,1920,21371
ecu,180,122,1930,26883
ecu,180,122,1940,44193
ecu,180,122,1950,54250
ecu,180,122,1960,69080
ecu,180,122,1970,75241
ecu,180,122,1980,137919
ecu,180,122,1990,185299
ecu,180,122,2000,177838
ecu,180,122,2001,174901
ecu,180,122,2002,153132
ecu,180,122,2003,168324
ecu,180,122,2004,191329
ecu,180,122,2005,165708
ecu,180,122,2006,187662
ecu,180,122,2007,149140
ecu,180,122,2008,161028
ecu,180,122,2009,172302
ecu,180,122,2010,158592
ecu,180,122,2011,181631
ecu,180,122,2012,182210
ecu,180,122,2013,161787
ecu,180,122,2014,159243
ecu,180,122,2015,146902
ecu,180,122,2016,172270
ecu,180,132,1700,28
ecu,180,132,1710,36
ecu,180,132,1720,35
ecu,180,132,1740,38
ecu,180,132,1750,39
ecu,180,132,1760,40
ecu,180,132,1780,42
ecu,180,132,1790,41
ecu,180,132,1800,40
ecu,180,132,1810,40
ecu,180,132,1820,5
ecu,180,132,1830,40
ecu,180,132,1840,41
ecu,180,132,1850,41
ecu,180,132,1860,41
ecu,180,132,1870,40
ecu,180,132,1880,42
ecu,180,132,1890,43
ecu,180,132,1900,69
ecu,180,132,1910,104
ecu,180,132,1920,88
ecu,180,132,1930,85
ecu,180,132,1940,87
ecu,180,132,1950,54
ecu,180,132,1960,122
ecu,180,132,1970,218
ecu,180,132,1980,406
ecu,180,132,1990,581
ecu,180,132,2000,731
ecu,180,132,2001,796
ecu,180,132,2002,531
ecu,180,132,2003,806
ecu,180,132,2004,838
ecu,180,132,2005,607
ecu,180,132,2006,855
ecu,180,132,2007,721
ecu,180,132,2008,694
ecu,180,132,2009,964
ecu,180,132,2010,979
ecu,180,132,2011,783
ecu,180,132,2012,1094
ecu,180,132,2013,1019
ecu,180,132,2014,966
ecu,180,132,2015,778
ecu,180,132,2016,1155
ecu,180,201,1880,7956
ecu,180,202,1700,329707
ecu,180,202,1710,304137
ecu,180,202,1720,337902
ecu,180,202,1730,328795
ecu,180,202,1740,320849
ecu,180,202,1750,303730
ecu,180,202,1760,295342
ecu,180,202,1770,328661
ecu,180,202,1780,328586
ecu,180,202,1790,328458
ecu,180,202,1800,303455
ecu,180,202,1810,353611
ecu,180,202,1820,328141
ecu,180,202,1830,326137
ecu,180,202,1840,333646
ecu,180,202,1850,340023
ecu,180,202,1860,338710
ecu,180,202,1870,314280
ecu,180,202,1880,329385
ecu,180,202,1890,342574
ecu,180,202,1900,317339
ecu,180,202,1910,332153
ecu,180,202,1920,328847
ecu,180,202,1930,301981
ecu,180,202,1940,276583
ecu,180,202,1950,278459
ecu,180,202,1960,275063
ecu,180,202,1970,266390
ecu,180,202,1980,236319
ecu,180,202,1990,198745
ecu,180,202,2000,195341
ecu,180,202,2001,223695
ecu,180,202,2002,218009
ecu,180,202,2003,216440
ecu,180,202,2004,203732
ecu,180,202,2005,197828
ecu,180,202,2006,198829
ecu,180,202,2007,210612
ecu,180,202,2008,194128
ecu,180,202,2009,198353
ecu,180,202,2010,214128
ecu,180,202,2011,204232
ecu,180,202,2012,225031
ecu,180,202,2013,221171
ecu,180,202,2014,199639
ecu,180,202,2015,201108
ecu,180,202,2016,199049
ecu,180,211,1880,73
ecu,180,212,1700,152
ecu,180,212,1710,156
ecu,180,212,1720,187
ecu,180,212,1730,120
ecu,180,212,1740,190
ecu,180,212,1770,192
ecu,180,212,1780,172
ecu,180,212,1790,19
ecu,180,212,1800,174
ecu,180,212,1810,43
ecu,180,212,1820,173
ecu,180,212,1830,334
ecu,180,212,1840,24
ecu,180,212,1850,267
ecu,180,212,1860,758
ecu,180,212,1870,535
ecu,180,212,1880,898
ecu,180,212,1890,3987
ecu,180,212,1900,4585
ecu,180,212,1910,5683
ecu,180,212,1920,8352
ecu,180,212,1930,8664
ecu,180,212,1940,18924
ecu,180,212,1950,23003
ecu,180,212,1960,32530
ecu,180,212,1970,31619
ecu,180,212,1980,35901
ecu,180,212,1990,38447
ecu,180,212,2000,40401
ecu,180,212,2001,43698
ecu,180,212,2002,38553
ecu,180,212,2003,35332
ecu,180,212,2004,31471
ecu,180,212,2005,32327
ecu,180,212,2006,31455
ecu,180,212,2007,36365
ecu,180,212,2008,33880
ecu,180,212,2009,36106
ecu,180,212,2010,39928
ecu,180,212,2011,36899
ecu,180,212,2012,38753
ecu,180,212,2013,39269
ecu,180,212,2014,33287
ecu,180,212,2015,35273
ecu,180,212,2016,32770
ecu,180,221,1880,534
ecu,180,222,1700,4207
ecu,180,222,1710,4069
ecu,180,222,1720,4532
ecu,180,222,1730,5097
ecu,180,222,1740,4447
ecu,180,222,1750,4634
ecu,180,222,1760,4459
ecu,180,222,1770,5204
ecu,180,222,1780,5302
ecu,180,222,1790,5577
ecu,180,222,1800,4737
ecu,180,222,1810,6101
ecu,180,222,1820,5748
ecu,180,222,1830,7568
ecu,180,222,1840,8960
ecu,180,222,1850,10898
ecu,180,222,1860,11711
ecu,180,222,1870,10672
ecu,180,222,1880,12335
ecu,180,222,1890,13173
ecu,180,222,1900,12137
ecu,180,222,1910,13354
ecu,180,222,1920,13981
ecu,180,222,1930,14840
ecu,180,222,1940,21313
ecu,180,222,1950,32455
ecu,180,222,1960,43594
ecu,180,222,1970,44619
ecu,180,222,1980,78871
ecu,180,222,1990,96739
ecu,180,222,2000,106743
ecu,180,222,2001,109426
ecu,180,222,2002,102964
ecu,180,222,2003,90709
ecu,180,222,2004,81586
ecu,180,222,2005,86546
ecu,180,222,2006,77999
ecu,180,222,2007,95503
ecu,180,222,2008,87951
ecu,180,222,2009,99446
ecu,180,222,2010,105527
ecu,180,222,2011,92543
ecu,180,222,2012,104459
ecu,180,222,2013,99155
ecu,180,222,2014,92449
ecu,180,222,2015,80321
ecu,180,222,2016,85026
ecu,180,232,1730,37
ecu,180,232,1880,4
ecu,180,232,1890,23
ecu,180,232,1950,142
ecu,180,232,1980,101
ecu,180,232,1990,141
ecu,180,232,2000,154
ecu,180,232,2001,72
ecu,180,232,2002,232
ecu,180,232,2003,151
ecu,180,232,2004,154
ecu,180,232,2005,237
ecu,180,232,2006,81
ecu,180,232,2007,161
ecu,180,232,2008,994
ecu,180,232,2009,167
ecu,180,232,2010,169
ecu,180,232,2011,399
ecu,180,232,2012,85
ecu,180,232,2013,176
ecu,180,232,2014,123
ecu,180,232,2015,246
ecu,180,232,2016,94
ecu,180,702,1870,8201
ecu,180,722,1870,365
ecu,180,902,1700,16541
ecu,180,902,1710,16526
ecu,180,902,1720,25033
ecu,180,902,1730,16620
ecu,180,902,1740,24902
ecu,180,902,1750,16506
ecu,180,902,1760,24927
ecu,180,902,1770,24893
ecu,180,902,1780,16499
ecu,180,902,1790,16661
ecu,180,902,1800,24620
ecu,180,902,1810,8152
ecu,180,902,1820,24956
ecu,180,902,1830,16116
ecu,180,902,1840,24567
ecu,180,902,1850,16653
ecu,180,902,1860,16449
ecu,180,902,1870,15521
ecu,180,902,1880,23866
ecu,180,902,1890,7897
ecu,180,902,1900,23956
ecu,180,902,1910,23622
ecu,180,902,1920,14949
ecu,180,902,1930,7249
ecu,180,902,1940,22190
ecu,180,902,1950,7397
ecu,180,902,1960,6979
ecu,180,902,1970,12250
ecu,180,902,1980,6312
ecu,180,902,1990,9714
ecu,180,902,2000,5589
ecu,180,902,2001,5742
ecu,180,902,2002,7022
ecu,180,902,2003,5981
ecu,180,902,2004,7696
ecu,180,902,2005,7734
ecu,180,902,2006,5883
ecu,180,902,2007,7058
ecu,180,902,2008,6962
ecu,180,902,2009,6229
ecu,180,902,2010,5857
ecu,180,902,2011,5927
ecu,180,902,2012,5848
ecu,180,902,2013,10009
ecu,180,902,2014,5893
ecu,180,902,2015,6586
ecu,180,902,2016,8555
ecu,180,912,1720,30
ecu,180,912,1730,109
ecu,180,912,1760,32
ecu,180,912,1770,105
ecu,180,912,1790,33
ecu,180,912,1800,134
ecu,180,912,1820,35
ecu,180,912,1900,406
ecu,180,912,1910,196
ecu,180,912,1920,763
ecu,180,912,1930,709
ecu,180,912,1940,714
ecu,180,912,1950,596
ecu,180,912,1960,789
ecu,180,912,1970,1218
ecu,180,912,1980,805
ecu,180,912,1990,1693
ecu,180,912,2000,1014
ecu,180,912,2001,955
ecu,180,912,2002,2010
ecu,180,912,2003,852
ecu,180,912,2004,1286
ecu,180,912,2005,1282
ecu,180,912,2006,843
ecu,180,912,2007,1210
ecu,180,912,2008,1953
ecu,180,912,2009,1584
ecu,180,912,2010,895
ecu,180,912,2011,881
ecu,180,912,2012,879
ecu,180,912,2013,1537
ecu,180,912,2014,882
ecu,180,912,2015,1035
ecu,180,912,2016,1200
ecu,180,922,1700,585
ecu,180,922,1710,599
ecu,180,922,1720,623
ecu,180,922,1730,394
ecu,180,922,1740,783
ecu,180,922,1750,621
ecu,180,922,1760,728
ecu,180,922,1770,644
ecu,180,922,1780,628
ecu,180,922,1790,428
ecu,180,922,1800,930
ecu,180,922,1810,412
ecu,180,922,1820,694
ecu,180,922,1830,1008
ecu,180,922,1840,1119
ecu,180,922,1850,466
ecu,180,922,1860,673
ecu,180,922,1870,1604
ecu,180,922,1880,1818
ecu,180,922,1890,668
ecu,180,922,1900,1324
ecu,180,922,1910,1870
ecu,180,922,1920,1415
ecu,180,922,1930,605
ecu,180,922,1940,2777
ecu,180,922,1950,569
ecu,180,922,1960,793
ecu,180,922,1970,3658
ecu,180,922,1980,1445
ecu,180,922,1990,5718
ecu,180,922,2000,1958
ecu,180,922,2001,1864
ecu,180,922,2002,7864
ecu,180,922,2003,1729
ecu,180,922,2004,8144
ecu,180,922,2005,8109
ecu,180,922,2006,1835
ecu,180,922,2007,8857
ecu,180,922,2008,7960
ecu,180,922,2009,9311
ecu,180,922,2010,1808
ecu,180,922,2011,1754
ecu,180,922,2012,1834
ecu,180,922,2013,5578
ecu,180,922,2014,1787
ecu,180,922,2015,9505
ecu,180,922,2016,7367
ecu,180,932,1770,41
ecu,180,932,2002,226
ecu,180,932,2008,248
ecu,180,1001,1700,376328
ecu,180,1001,1710,367766
ecu,180,1001,1720,367766
ecu,180,1001,1730,376313
ecu,180,1001,1740,367766
ecu,180,1001,1750,367766
ecu,180,1001,1760,376329
ecu,180,1001,1770,367766
ecu,180,1001,1780,367766
ecu,180,1001,1790,376328
ecu,180,1001,1800,367766
ecu,180,1001,1810,376329
ecu,180,1001,1820,367766
ecu,180,1001,1830,367766
ecu,180,1001,1840,367766
ecu,180,1001,1850,367766
ecu,180,1001,1860,376327
ecu,180,1001,1870,367766
ecu,180,1001,1880,367766
ecu,180,1001,1890,367766
ecu,180,1001,1900,367765
ecu,180,1001,1910,376327
ecu,180,1001,1920,367765
ecu,180,1001,1930,367765
ecu,180,1001,1940,376325
ecu,180,1001,1950,376325
ecu,180,1001,1960,367736
ecu,180,1001,1970,367732
ecu,180,1001,1980,366171
ecu,180,1001,1990,357156
ecu,180,1001,2000,365553
ecu,180,1001,2001,357090
ecu,180,1001,2002,357165
ecu,180,1001,2003,357231
ecu,180,1001,2004,365668
ecu,180,1001,2005,365675
ecu,180,1001,2006,365674
ecu,180,1001,2007,357110
ecu,180,1001,2008,365688
ecu,180,1001,2009,365656
ecu,180,1001,2010,357121
ecu,180,1001,2011,365741
ecu,180,1001,2012,365651
ecu,180,1001,2013,365690
ecu,180,1001,2014,357132
ecu,180,1001,2015,357120
ecu,180,1001,2016,357106
ecu,180,1002,1700,177043
ecu,180,1002,1710,195017
ecu,180,1002,1720,169592
ecu,180,1002,1730,177971
ecu,180,1002,1740,194594
ecu,180,1002,1750,202027
ecu,180,1002,1760,169493
ecu,180,1002,1770,169565
ecu,180,1002,1780,185738
ecu,180,1002,1790,177518
ecu,180,1002,1800,202865
ecu,180,1002,1810,143606
ecu,180,1002,1820,168981
ecu,180,1002,1830,168338
ecu,180,1002,1840,125839
ecu,180,1002,1850,150390
ecu,180,1002,1860,158669
ecu,180,1002,1870,158209
ecu,180,1002,1880,148624
ecu,180,1002,1890,148246
ecu,180,1002,1900,165046
ecu,180,1002,1910,139802
ecu,180,1002,1920,139090
ecu,180,1002,1930,146586
ecu,180,1002,1940,143408
ecu,180,1002,1950,134130
ecu,180,1002,1960,106497
ecu,180,1002,1970,92608
ecu,180,1002,1980,63070
ecu,180,1002,1990,57949
ecu,180,1002,2000,51809
ecu,180,1002,2001,61222
ecu,180,1002,2002,79764
ecu,180,1002,2003,63829
ecu,180,1002,2004,67322
ecu,180,1002,2005,76849
ecu,180,1002,2006,64839
ecu,180,1002,2007,75269
ecu,180,1002,2008,67821
ecu,180,1002,2009,80132
ecu,180,1002,2010,66888
ecu,180,1002,2011,70921
ecu,180,1002,2012,65592
ecu,180,1002,2013,78014
ecu,180,1002,2014,74318
ecu,180,1002,2015,77998
ecu,180,1002,2016,64321
ecu,180,1011,1730,15
ecu,180,1011,1960,26
ecu,180,1011,1970,27
ecu,180,1011,1980,27
ecu,180,1011,1990,32
ecu,180,1011,2000,34
ecu,180,1011,2001,32
ecu,180,1011,2002,29
ecu,180,1011,2003,28
ecu,180,1011,2004,29
ecu,180,1011,2005,29
ecu,180,1011,2006,28
ecu,180,1011,2007,28
ecu,180,1011,2008,29
ecu,180,1011,2009,29
ecu,180,1011,2010,30
ecu,180,1011,2011,29
ecu,180,1011,2012,29
ecu,180,1011,2013,29
ecu,180,1011,2014,29
ecu,180,1011,2015,29
ecu,180,1011,2016,29
ecu,180,1012,1700,718
ecu,180,1012,1710,20
ecu,180,1012,1720,71
ecu,180,1012,1730,15
ecu,180,1012,1740,98
ecu,180,1012,1750,665
ecu,180,1012,1760,10
ecu,180,1012,1770,136
ecu,180,1012,1780,232
ecu,180,1012,1790,7
ecu,180,1012,1800,74
ecu,180,1012,1810,128
ecu,180,1012,1820,223
ecu,180,1012,1830,169
ecu,180,1012,1840,200
ecu,180,1012,1850,344
ecu,180,1012,1860,260
ecu,180,1012,1870,438
ecu,180,1012,1880,1440
ecu,180,1012,1890,1258
ecu,180,1012,1900,1507
ecu,180,1012,1910,1993
ecu,180,1012,1920,2887
ecu,180,1012,1930,2885
ecu,180,1012,1940,11534
ecu,180,1012,1950,10257
ecu,180,1012,1960,11253
ecu,180,1012,1970,9861
ecu,180,1012,1980,9197
ecu,180,1012,1990,11033
ecu,180,1012,2000,8391
ecu,180,1012,2001,10077
ecu,180,1012,2002,12108
ecu,180,1012,2003,9713
ecu,180,1012,2004,10742
ecu,180,1012,2005,12839
ecu,180,1012,2006,8427
ecu,180,1012,2007,10002
ecu,180,1012,2008,11271
ecu,180,1012,2009,11498
ecu,180,1012,2010,11212
ecu,180,1012,2011,13117
ecu,180,1012,2012,9172
ecu,180,1012,2013,11699
ecu,180,1012,2014,11574
ecu,180,1012,2015,12984
ecu,180,1012,2016,10155
ecu,180,1021,1700,2
ecu,180,1021,1710,2
ecu,180,1021,1720,2
ecu,180,1021,1730,2
ecu,180,1021,1740,2
ecu,180,1021,1750,2
ecu,180,1021,1760,2
ecu,180,1021,1770,2
ecu,180,1021,1780,2
ecu,180,1021,1790,2
ecu,180,1021,1800,2
ecu,180,1021,1810,2
ecu,180,1021,1820,2
ecu,180,1021,1830,2
ecu,180,1021,1840,2
ecu,180,1021,1850,2
ecu,180,1021,1860,2
ecu,180,1021,1870,2
ecu,180,1021,1880,2
ecu,180,1021,1890,2
ecu,180,1021,1900,2
ecu,180,1021,1910,2
ecu,180,1021,1920,2
ecu,180,1021,1930,2
ecu,180,1021,1940,3
ecu,180,1021,1950,3
ecu,180,1021,1960,4
ecu,180,1021,1970,3
ecu,180,1021,1980,1558
ecu,180,1021,1990,1983
ecu,180,1021,2000,2111
ecu,180,1021,2001,2009
ecu,180,1021,2002,1932
ecu,180,1021,2003,1864
ecu,180,1021,2004,1988
ecu,180,1021,2005,1979
ecu,180,1021,2006,1979
ecu,180,1021,2007,1976
ecu,180,1021,2008,1956
ecu,180,1021,2009,1983
ecu,180,1021,2010,1950
ecu,180,1021,2011,1891
ecu,180,1021,2012,1978
ecu,180,1021,2013,1936
ecu,180,1021,2014,1927
ecu,180,1021,2015,1936
ecu,180,1021,2016,1946
ecu,180,1022,1700,2096
ecu,180,1022,1710,1969
ecu,180,1022,1720,1629
ecu,180,1022,1730,1886
ecu,180,1022,1740,2308
ecu,180,1022,1750,2866
ecu,180,1022,1760,1803
ecu,180,1022,1770,1607
ecu,180,1022,1780,2447
ecu,180,1022,1790,2342
ecu,180,1022,1800,2615
ecu,180,1022,1810,1875
ecu,180,1022,1820,2091
ecu,180,1022,1830,2809
ecu,180,1022,1840,2441
ecu,180,1022,1850,3442
ecu,180,1022,1860,3824
ecu,180,1022,1870,4094
ecu,180,1022,1880,4110
ecu,180,1022,1890,4656
ecu,180,1022,1900,4745
ecu,180,1022,1910,3812
ecu,180,1022,1920,3636
ecu,180,1022,1930,4708
ecu,180,1022,1940,7810
ecu,180,1022,1950,9789
ecu,180,1022,1960,10734
ecu,180,1022,1970,8882
ecu,180,1022,1980,13401
ecu,180,1022,1990,16604
ecu,180,1022,2000,16712
ecu,180,1022,2001,22611
ecu,180,1022,2002,27755
ecu,180,1022,2003,20246
ecu,180,1022,2004,24246
ecu,180,1022,2005,38123
ecu,180,1022,2006,28937
ecu,180,1022,2007,25482
ecu,180,1022,2008,32068
ecu,180,1022,2009,27670
ecu,180,1022,2010,32627
ecu,180,1022,2011,26705
ecu,180,1022,2012,18813
ecu,180,1022,2013,29547
ecu,180,1022,2014,24799
ecu,180,1022,2015,45190
ecu,180,1022,2016,19000
ecu,180,1031,1890,1
ecu,180,1031,1900,1
ecu,180,1031,1910,1
ecu,180,1031,1920,1
ecu,180,1031,1930,2
ecu,180,1031,1940,2
ecu,180,1031,1950,2
ecu,180,1031,1960,3
ecu,180,1031,1970,7
ecu,180,1031,1980,13
ecu,180,1031,1990,34
ecu,180,1031,2000,71
ecu,180,1031,2001,75
ecu,180,1031,2002,78
ecu,180,1031,2003,82
ecu,180,1031,2004,84
ecu,180,1031,2005,86
ecu,180,1031,2006,87
ecu,180,1031,2007,91
ecu,180,1031,2008,95
ecu,180,1031,2009,100
ecu,180,1031,2010,104
ecu,180,1031,2011,107
ecu,180,1031,2012,110
ecu,180,1031,2013,114
ecu,180,1031,2014,117
ecu,180,1031,2015,120
ecu,180,1031,2016,124
ecu,180,1032,1720,9
ecu,180,1032,1990,79
ecu,180,1032,2000,174
ecu,180,1032,2001,309
ecu,180,1032,2002,281
ecu,180,1032,2003,428
ecu,180,1032,2004,478
ecu,180,1032,2005,657
ecu,180,1032,2006,578
ecu,180,1032,2007,588
ecu,180,1032,2008,178
ecu,180,1032,2009,608
ecu,180,1032,2010,618
ecu,180,1032,2011,609
ecu,180,1032,2012,636
ecu,180,1032,2013,645
ecu,180,1032,2014,655
ecu,180,1032,2015,853
ecu,180,1032,2016,741
ecu,180,1101,1760,8256
ecu,180,1101,2011,6326
ecu,180,1101,2012,6311
ecu,180,1102,1700,100736
ecu,180,1102,1710,100926
ecu,180,1102,1720,102875
ecu,180,1102,1730,101948
ecu,180,1102,1740,102508
ecu,180,1102,1750,94330
ecu,180,1102,1760,94887
ecu,180,1102,1770,102086
ecu,180,1102,1780,95187
ecu,180,1102,1790,95303
ecu,180,1102,1800,102575
ecu,180,1102,1810,103398
ecu,180,1102,1820,95434
ecu,180,1102,1830,108256
ecu,180,1102,1840,99150
ecu,180,1102,1850,97464
ecu,180,1102,1860,96916
ecu,180,1102,1870,90166
ecu,180,1102,1880,95403
ecu,180,1102,1890,86527
ecu,180,1102,1900,94347
ecu,180,1102,1910,100267
ecu,180,1102,1920,93408
ecu,180,1102,1930,90763
ecu,180,1102,1940,88285
ecu,180,1102,1950,82703
ecu,180,1102,1960,67318
ecu,180,1102,1970,60041
ecu,180,1102,1980,41976
ecu,180,1102,1990,28430
ecu,180,1102,2000,26896
ecu,180,1102,2001,24451
ecu,180,1102,2002,26546
ecu,180,1102,2003,29348
ecu,180,1102,2004,28061
ecu,180,1102,2005,21246
ecu,180,1102,2006,26033
ecu,180,1102,2007,28896
ecu,180,1102,2008,25939
ecu,180,1102,2009,23004
ecu,180,1102,2010,28194
ecu,180,1102,2011,21592
ecu,180,1102,2012,23411
ecu,180,1102,2013,27191
ecu,180,1102,2014,27777
ecu,180,1102,2015,29645
ecu,180,1102,2016,26113
ecu,180,1111,1760,67
ecu,180,1111,2011,258
ecu,180,1111,2012,265
ecu,180,1112,1700,6245
ecu,180,1112,1710,5955
ecu,180,1112,1720,4203
ecu,180,1112,1730,4893
ecu,180,1112,1740,4380
ecu,180,1112,1750,4196
ecu,180,1112,1760,3468
ecu,180,1112,1770,4218
ecu,180,1112,1780,3036
ecu,180,1112,1790,2835
ecu,180,1112,1800,3512
ecu,180,1112,1810,3056
ecu,180,1112,1820,2278
ecu,180,1112,1830,3876
ecu,180,1112,1840,3749
ecu,180,1112,1850,3966
ecu,180,1112,1860,4097
ecu,180,1112,1870,2874
ecu,180,1112,1880,4400
ecu,180,1112,1890,4540
ecu,180,1112,1900,4637
ecu,180,1112,1910,5806
ecu,180,1112,1920,5691
ecu,180,1112,1930,5353
ecu,180,1112,1940,8610
ecu,180,1112,1950,9583
ecu,180,1112,1960,9818
ecu,180,1112,1970,9268
ecu,180,1112,1980,9188
ecu,180,1112,1990,10979
ecu,180,1112,2000,9978
ecu,180,1112,2001,8191
ecu,180,1112,2002,8098
ecu,180,1112,2003,7603
ecu,180,1112,2004,7881
ecu,180,1112,2005,6439
ecu,180,1112,2006,7989
ecu,180,1112,2007,8351
ecu,180,1112,2008,8204
ecu,180,1112,2009,8457
ecu,180,1112,2010,7333
ecu,180,1112,2011,6635
ecu,180,1112,2012,7076
ecu,180,1112,2013,7926
ecu,180,1112,2014,8552
ecu,180,1112,2015,8817
ecu,180,1112,2016,7585
ecu,180,1121,1760,239
ecu,180,1121,2011,1979
ecu,180,1121,2012,1988
ecu,180,1122,1700,4341
ecu,180,1122,1710,4440
ecu,180,1122,1720,4247
ecu,180,1122,1730,4483
ecu,180,1122,1740,4411
ecu,180,1122,1750,4206
ecu,180,1122,1760,4368
ecu,180,1122,1770,4973
ecu,180,1122,1780,4537
ecu,180,1122,1790,4623
ecu,180,1122,1800,5233
ecu,180,1122,1810,4871
ecu,180,1122,1820,5048
ecu,180,1122,1830,7752
ecu,180,1122,1840,8423
ecu,180,1122,1850,9890
ecu,180,1122,1860,10309
ecu,180,1122,1870,9720
ecu,180,1122,1880,11519
ecu,180,1122,1890,11689
ecu,180,1122,1900,12337
ecu,180,1122,1910,13811
ecu,180,1122,1920,12223
ecu,180,1122,1930,15204
ecu,180,1122,1940,22989
ecu,180,1122,1950,27601
ecu,180,1122,1960,42746
ecu,180,1122,1970,42010
ecu,180,1122,1980,68718
ecu,180,1122,1990,80474
ecu,180,1122,2000,82945
ecu,180,1122,2001,70059
ecu,180,1122,2002,76607
ecu,180,1122,2003,74300
ecu,180,1122,2004,75276
ecu,180,1122,2005,66377
